0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-7878457.5,-8775228.0,-7396056.5,-8291147.0,-7292513.0,-8421518.0,-5688076.5,-7379756.0,-5978157.5,-4809931.0,-5956973.5,-7269822.5,-5603979.5,-5011699.5,-4083987.5,-2694379.5,-0.2696908,-0.29789418,-0.27424005,-3600555.2,-2028649.0,-2983026.5,-3873595.5,-1463310.0,-0.19979557,-0.21917094,-789430.6,-1615507.6,-3144182.8,-2740722.5,-4078864.0,-2398286.0,-4188426.0,-3677140.5,-3796658.0,-3687407.2,-4712280.5,-4173579.0,-3934861.8,-4424801.5,-4971433.5,-5223738.5,-6757861.0,-6980163.5,-5194003.0,-6948373.0,-7688281.0,-8591913.0,-8840056.0,-0.8656321,-10026023.0,-0.90552735,-0.9194879,-0.94086504,-0.96133715,-11639663.0,-11143131.0,-9253936.0,-0.9335224,-10055100.0
-8357402.5,-7070947.5,-8148554.5,-7198436.0,-7395849.0,-7245932.5,-6476597.5,-6672925.0,-6096217.5,-6318786.0,-7111565.5,-6622394.5,-5407163.5,-4798294.5,-4661188.5,-4138951.8,-2561810.8,-0.30746213,-0.25896516,-2035549.8,-3067681.2,-2074988.9,-1039942.0,-2052490.6,-2556671.0,-2429354.2,-1050828.0,-2154018.8,-0.13654463,-1473028.9,-0.23841022,-3860358.0,-0.23456824,-0.21519873,-0.25294548,-3496371.5,-0.29953274,-5725253.5,-0.3049208,-4903128.0,-5166784.5,-5223754.5,-6719361.0,-5801608.5,-6204904.0,-7465361.5,-7497789.0,-7881943.5,-8513682.0,-8531824.0,-9789423.0,-12262683.0,-13201676.0,-11259009.0,-11835888.0,-10568861.0,-10049553.0,-11404518.0,-10609866.0,-9659661.0
-0.8308227,-6503129.5,-6593889.5,-6174550.5,-6221918.0,-5573748.5,-5152328.0,-4520337.0,-4322536.5,-4802551.5,-3759833.0,-0.40771243,-5877845.5,-4979401.0,-4353906.0,-3219285.0,-1906613.5,-3066871.5,-3804958.2,-2451955.0,-2095981.5,-2470141.5,-0.15833186,197208.06,-0.15809129,-2071625.4,-1218861.5,-3187612.0,-1939085.1,-1546815.8,-1745900.2,-0.3034139,-3263787.8,-0.24884257,-1454803.4,-2193133.0,-0.34140256,-0.39388973,-0.33217734,-2490345.2,-0.4142705,-0.44899973,-3084118.8,-0.49421263,-0.47848886,-0.51109284,-0.57103586,-0.7004771,-6967799.5,-0.88395804,-8886418.0,-9187835.0,-11030438.0,-10267911.0,-9944641.0,-8371202.5,-0.9679198,-8964452.0,-9413201.0,-0.9505789
-0.8548614,-6098486.0,-6826572.5,-7018395.0,-0.690338,-0.6209029,-0.61690086,-0.54211944,-0.5335131,-0.48887935,-0.4260852,-0.4224212,-0.38735092,-4153966.0,-2979511.0,-2608207.5,-2330619.8,-1280188.6,-2626353.8,-2445016.8,-2074830.1,-1371394.4,-0.109560445,-0.17247288,-519595.56,-0.16868286,-904834.1,-172270.17,-0.1809378,-1743054.9,-0.27240825,-1932109.8,-0.2717541,-4437575.5,-3474406.0,-3236016.8,-3420157.2,-3440202.8,-2995860.2,-3724128.5,-3993321.0,-3178232.2,-4586770.5,-5251949.5,-5073754.5,-5212530.5,-4200376.0,-0.71872616,-0.8382283,-0.9107651,-0.9348113,-7174613.0,-9651654.0,-7994440.5,-9517917.0,-0.9618163,-9089472.0,-7868773.5,-8345064.0,-0.94951123
-0.84497875,-0.8108787,-0.76941097,-0.7499772,-5436457.0,-6445471.5,-6036136.5,-5509886.0,-5963592.5,-5398499.0,-4383022.5,-5075644.0,-5916977.5,-3940329.0,-4221128.0,-2571871.0,-2420431.8,-2789820.2,-2486722.0,-1478923.5,-3079699.8,-3019321.8,-2931921.0,-2038225.6,-3062380.2,-3151622.8,-2646020.2,-148651.47,-0.12881875,-0.20017326,-2605929.5,-5122759.5,-3748438.2,-0.26900187,-0.24450494,-0.25756112,-0.33515966,-0.36443597,-0.3661323,-0.3414556,-4793649.5,-4579466.5,-5688192.0,-6228817.5,-6661237.5,-4940853.5,-6028684.0,-7865379.5,-6888989.5,-8181816.5,-8886935.0,-9726122.0,-0.94996643,-10198773.0,-12009839.0,-10080374.0,-0.9649141,-0.94583654,-10031221.0,-8490385.0
-5618382.5,-5476957.5,-5781152.0,-6663553.0,-5844672.0,-5491567.5,-4887088.0,-6213746.5,-0.51971096,-0.4427792,-0.4362127,-0.42037424,-0.41694775,-4121666.2,-3831650.0,-2515768.8,-2913570.0,-2856116.8,-3082419.5,-0.21656631,-0.20583478,-0.18762138,-0.15576912,-1616360.8,-0.15080383,-1339269.5,-0.1375452,-646033.8,-418159.75,-0.18702665,-2269275.8,-3314050.5,-3206566.2,-2846081.0,-2869553.0,-0.30973032,-3450851.2,-0.37518993,-0.37295038,-0.3521083,-4062895.0,-2745739.2,-3736892.5,-2449859.8,-3336466.2,-0.49802396,-4941858.0,-6288797.5,-4784230.0,-6896840.5,-7623414.0,-8370709.0,-9878878.0,-0.9413236,-0.94827235,-9740920.0,-8533019.0,-0.94442844,-0.93299615,-9381023.0
-7119875.5,-5608933.5,-6577234.0,-6102531.5,-6404671.0,-6371249.0,-6648690.0,-5710163.5,-5131468.5,-5267161.0,-0.4383517,-3518273.8,-5029380.5,-3083440.5,-3101677.5,-3325482.2,-3616722.2,-2812908.8,-2586202.8,-1076586.4,-1928881.9,-2118369.8,-0.14830028,-0.13390502,-0.17434694,-0.18996017,-1425574.5,-757298.0,-1443837.8,-3710607.8,-2845955.0,-2068524.0,-0.2533874,-0.25032237,-3021793.2,-3152710.8,-3415923.8,-4616650.5,-4269013.0,-0.33836505,-0.40880778,-0.44805863,-0.47446135,-0.4761485,-0.4721937,-0.5006409,-5407216.5,-7715661.0,-6584762.0,-0.8760279,-0.906877,-0.89329225,-9737180.0,-10002158.0,-9907003.0,-9632241.0,-8584476.0,-9282720.0,-9327288.0,-7779672.5
-0.830249,-0.83326274,-6342993.5,-6650344.5,-0.6941179,-5188978.0,-6548092.0,-4592297.5,-5494532.5,-4332544.5,-5439412.0,-4875462.5,-0.38048455,-0.34005848,-0.35281083,-0.31849572,-1927212.6,-1793915.6,-0.2845255,-598898.1,-0.2057716,-2438541.8,-1203429.2,-2254076.5,-0.15500806,-314574.44,-0.1805612,-744976.0,-2102699.5,-2177604.0,-2213515.8,-3623842.8,-4565785.0,-2664904.0,-0.25633696,-3498502.2,-3739495.8,-0.38644147,-0.3389908,-3228129.0,-3338325.5,-3145557.2,-4979852.5,-3743418.2,-4535689.0,-4256593.0,-0.57746816,-5658538.5,-7308623.0,-7677713.5,-7786385.5,-9703810.0,-0.9369775,-9877509.0,-0.9562914,-0.97567785,-0.9589854,-9066496.0,-10333044.0,-0.9520552
-0.87212914,-0.84448993,-0.8232899,-0.7534586,-5270160.5,-3515879.8,-4223386.0,-4521046.0,-2148990.0,-0.4938717,-0.4921342,-0.44176257,-0.4049361,-0.3786841,-0.37306014,-0.34377915,-0.32319528,-0.31465766,-0.2992755,-0.23934531,-0.2279593,-1436276.1,-1394950.0,-696287.06,-2514177.5,-3403896.2,-2467245.0,-2273383.8,-1759428.1,-3306342.2,-2253514.5,-2817467.8,-2565716.0,-0.30346343,-0.31339476,-1783261.9,-0.33031952,-0.40824136,-2775397.5,-0.39590937,-0.4168925,-2923792.8,-3720996.5,-3548436.5,-3497691.8,-2318914.2,-5299718.5,-4958458.5,-5549180.5,-0.911185,-6982606.5,-8327797.5,-0.9506765,-0.9527746,-0.971898,-0.98034257,-7372876.5,-0.9851501,-0.96806824,-0.97088
-6590048.0,-5242533.0,-7432131.5,-5370817.0,-0.6580068,-4855792.5,-0.55712306,-5852935.0,-5214898.0,-3961565.0,-5508806.5,-5728922.5,-4296908.5,-3078690.0,-0.32841086,-0.30392706,-0.30321476,-0.30288732,-0.24956529,-2071162.9,-0.25685468,-0.18764576,-0.16052954,-0.14701822,-1350132.8,-0.18771407,-0.17127383,-1444692.6,-2356128.2,-1937460.9,-3266983.5,-0.29837707,-2600696.2,-2992264.5,-3944853.0,-2975781.0,-3406147.8,-4306889.5,-3836446.0,-3094737.5,-5208395.5,-4709351.0,-4811769.5,-3989627.5,-4868300.5,-5876051.5,-6278673.5,-6635653.5,-7396268.5,-7624033.0,-0.91722924,-0.92719966,-10029570.0,-9925304.0,-9955514.0,-9151214.0,-8719368.0,-8894983.0,-0.92700505,-0.9525906
-3962223.5,-4530266.5,-5618609.0,-4946935.5,-4029018.8,-0.6442943,-3658084.0,-2415720.2,-4113073.2,-4892402.0,-5355484.0,-0.4348321,-0.41793135,-2413826.8,-1739048.0,-2211156.5,249501.22,-1257654.8,-0.2581274,-817341.56,-1589629.5,-1825866.4,-1380369.0,-601512.1,-0.21402526,-0.1790612,-0.1405808,-0.118765675,-0.20265697,-0.18249899,-1902621.4,-0.28163743,-0.28356847,-2123283.2,-0.30805227,-0.35017332,-1623981.9,-0.37048462,-0.39974582,-1986052.1,-0.41009143,-3755342.8,-2048053.9,-3263069.8,-0.4948127,-0.51230603,-0.5831593,-3952312.0,-5342575.5,-0.9041274,-0.92924654,-0.91977996,-9202847.0,-7315837.5,-0.96571463,-0.96336615,-0.9775221,-0.96682817,-7271980.5,-0.95401144
-5367101.0,-0.8478058,-5107767.5,-4928531.0,-0.70494723,-0.6468072,-0.6313041,-3259839.2,-4411626.0,-0.49133104,-3447123.8,-4342479.5,-0.42506975,-5070395.5,-3019893.8,-2333408.2,-2412031.8,-1912335.8,-1225133.5,-1668075.8,-1904664.4,-2070686.9,-2268171.2,-2662608.2,-2322195.8,-2243542.5,-3043063.5,-2493819.0,-0.18094549,-1706432.2,-2485776.0,-0.29727536,-1367296.8,-2992153.8,-725688.9,-0.30975595,-0.3593717,-0.4078199,-0.35647184,-0.4144196,-2063203.6,-0.4754221,-0.49091065,-0.49908864,-2956762.2,-0.5295026,-0.58336985,-0.70309544,-4969934.5,-0.9123745,-8313823.0,-8902712.0,-0.9602734,-8866828.0,-0.96543425,-7578799.0,-7475600.5,-0.9591088,-0.9690301,-0.95944256
-9268210.0,-9318549.0,-9821156.0,-8301682.5,-8021082.5,-9315411.0,-7963460.0,-7030646.5,-6783151.0,-5235657.0,-6702277.0,-6618037.5,-5573750.0,-5089806.0,-4187311.0,-3747869.5,-3762758.0,-4233642.5,-4127217.0,-3211859.0,-3416484.2,-1841598.8,-2717967.8,-538250.56,-0.15851219,-2169223.0,-0.11321546,-2362194.5,-2262168.8,-3258477.0,-3814318.8,-4745016.0,-4975995.5,-3858936.2,-4588894.5,-5120878.5,-5720255.0,-6930141.5,-4331804.0,-4297528.5,-0.33120903,-0.4311933,-7645273.0,-6713500.0,-6796902.5,-5721790.5,-8763411.0,-8653207.0,-8308542.0,-9742613.0,-0.8805395,-11095560.0,-11243794.0,-12562084.0,-0.9169956,-10967364.0,-12645143.0,-10952407.0,-11742049.0,-9222804.0
-3784495.2,-0.86724466,-0.82776093,-0.77183294,-0.6924881,-4430004.0,-0.62793547,-4097866.8,-3504513.2,-3213220.8,-2837150.0,-0.44838634,-0.42472512,-0.35521123,-0.3519069,-836071.1,-0.3140623,-0.28196406,-803049.1,-0.24462374,-1014324.8,-3496016.0,-3616234.5,-1113297.4,-0.17629674,-2114618.5,-3126060.5,-2191217.5,-0.16869192,-2913872.2,-0.2749594,-0.32004926,-0.29068488,-0.28939307,-1806558.2,-0.3248136,-0.3398689,-0.39260942,-0.38511235,-2094150.9,-0.4255849,-0.4746894,-2059302.5,-0.5266008,-0.51110464,-3039308.8,-0.5837516,-4473034.5,-5550682.0,-5281540.5,-6165843.5,-7320931.0,-0.95966566,-8009335.0,-7841857.5,-0.96443623,-0.9725831,-6342002.0,-0.97033745,-7245876.0
-6854612.0,-5245853.0,-5153679.0,-6814560.0,-4565692.0,-5151482.0,-4781992.5,-3990262.5,-4447436.0,-3922392.8,-3791060.8,-5171696.0,-4660664.5,-2687040.0,-3775003.2,-2589960.2,-3025534.8,-0.26701468,-2258921.0,-0.24148807,-0.20117144,-0.118580066,-15752.553,-0.18233418,-0.17644438,-0.13293277,-0.10058265,-0.07771411,-0.112377904,-0.20618725,-2552207.2,-2668880.5,-1989541.6,-0.27108702,-0.2390282,-0.291933,-0.34999356,-3055421.2,-0.37237406,-3243798.0,-3199720.0,-3597380.2,-0.43358356,-0.45464644,-3549552.5,-0.46662134,-4438976.5,-5837331.0,-6626982.5,-6086815.5,-8330443.5,-9881840.0,-9404004.0,-8575484.0,-9680625.0,-8262168.5,-8080798.0,-8707003.0,-8303025.0,-6846442.5
