0,1,2,3,4,5,6,7
-966876.9,358218.8,-0.39738053,-1118186.6,-0.6707368,-0.54886883,-0.44801828,-0.38362065
-1922097.1,-0.39102244,-0.41079476,-0.43969348,412938.34,-0.54898703,-1013456.0,-1016656.75
-1044382.3,-742720.0,-0.39296544,-1022431.2,-0.67290473,-0.54945725,-0.443455,619557.56
36225.33,-808291.94,-1502859.9,-0.45610026,-0.67257756,-0.54859424,-675932.94,-0.37868118
-0.41827524,-810978.9,-767070.4,-0.44442055,-0.6724308,-0.5482731,516442.97,-487580.62
897966.44,471007.94,-0.3946966,-840563.44,-0.6701335,-0.5484554,-0.44567394,-0.37691978
-615328.94,-493030.8,-646796.44,509657.66,-0.6747386,-0.55175793,-702391.6,-0.38107258
-0.40873423,-27850.164,-0.389007,-0.43906596,-0.66650915,-0.5454175,-776092.5,-0.37788284
-0.3980706,728245.6,-0.39646167,-516584.34,-0.6701896,-0.5487954,-0.44288734,300862.62
-983630.9,-0.40165177,-2074440.2,-690323.44,-0.67232394,-0.54783094,174902.75,-0.3825626
-1024991.2,-0.38319242,-733380.94,802823.56,-0.66981506,-0.5479981,-0.44706556,-0.37549263
-1913165.8,-1522898.5,-352428.4,-0.4440105,-0.6749598,-0.54909277,545760.25,104878.24
-142137.25,-115062.87,-492936.44,-0.4570731,-0.67108214,-0.5481841,-817055.7,-0.3747073
-656187.2,-0.3972601,-0.40194973,-0.44992548,-0.66654736,-0.54608905,-493135.2,-0.37754455
-0.3816018,-0.3996966,-1510077.6,-0.44152904,-0.66635025,-0.5454202,-173762.38,-0.37395868
788076.4,-159785.98,-0.40424687,-928634.9,-0.67039543,-0.54904795,-0.44960973,-0.37807158
-0.39571905,797581.7,-0.40013474,474974.94,-0.66691995,-0.54742897,-0.44775933,-0.37334305
-0.3925502,-0.39515933,-936992.7,946096.75,-0.66942316,-0.5475417,-0.44983816,-0.3795877
-212721.55,-0.39036402,-78296.81,-0.44132677,-0.66983396,-0.5478645,-0.44383836,-1785474.6
-0.39414296,-0.39970726,-0.40052357,-0.44909075,-0.66465324,-0.5454239,-0.44090676,-306314.7
-0.4030329,-0.40834677,-701567.06,303663.25,-0.67253494,-0.54875594,-423757.94,-880086.25
-887445.6,-1074559.1,-0.39576057,224737.1,-0.6700786,-0.54817146,-0.44056752,-0.38143444
663232.94,-566380.1,-0.40109357,-0.44405323,-0.6715775,-0.5476308,-589023.75,660361.0
502630.38,-2134577.2,-52968.45,-807610.44,-0.6753243,-0.5511872,-0.4445179,-1204170.6
240938.03,-1456457.2,-1057285.0,-0.44548193,-1111907.0,-0.55054253,520538.94,-428114.28
-1743639.8,-0.39507827,-19956.586,-1482888.2,-0.6720159,-0.54793274,-46834.566,-0.3800998
-0.4015326,-0.39826414,255845.5,98629.98,-0.66986436,-0.54756653,-582082.9,-0.3770711
-874605.8,-0.4044894,-123016.84,-545694.56,-0.67268586,-0.55072385,-0.44432485,414980.34
-164180.92,-0.40069628,-0.39984098,-684152.9,-0.6718926,-0.54796433,-417152.4,28014.143
-0.39389294,-1158486.2,-369052.53,1121146.4,-0.67309767,-0.5495547,-0.4444252,-1412579.5
-0.3968089,-0.3997414,-0.39995173,-778472.1,-0.66644055,-0.54525685,-360639.28,-0.3818409
571077.4,-1569874.5,-307485.1,-0.4455568,-0.671451,-0.5488299,-466424.0,-0.37754083
273958.16,-0.40499684,-49262.074,-760738.4,-0.6699912,-0.5481353,-0.44775477,-0.37607378
-1117272.6,-1049935.8,-1199203.1,115385.875,-0.6760359,-1189992.8,-0.44453645,-0.38042155
-966209.94,-0.39494532,-277582.12,-0.45376527,-0.66986364,-0.547881,-0.4430992,-965017.94
239749.27,-880420.94,-0.39570734,-58563.344,-0.6719966,-0.548567,-1222919.0,-0.38292906
-1116204.4,332980.28,-469034.3,85221.81,-0.6783219,-0.55200934,-1647521.9,-669649.06
-0.40048307,-0.40026543,-146156.23,-0.44540867,-0.6644537,-0.5461147,-0.44886112,-0.37332013
-0.40312698,-0.40399286,102689.1,-0.44005942,-0.66937035,-0.54669374,-945504.5,339001.8
56944.426,-0.4077413,-952879.9,-0.45063043,-0.669567,-0.5473252,-0.44009593,-441690.12
189741.08,-147780.94,-314894.72,-0.44376898,-0.6715636,-0.5476461,-1137103.4,-0.37903017
-0.39821658,-0.38724655,129360.44,-0.44678238,-0.6666157,-0.5458105,-1026540.75,-0.3717918
119369.25,-0.39292735,1568410.0,-19328.477,-0.67318815,-0.5498759,-0.44864437,-252813.61
-0.40457562,-1174527.8,-1925571.5,-1278664.6,-0.6700185,-0.5484466,-0.4431414,-0.38000512
-1146511.8,63226.527,-787744.4,-347733.06,-0.6724845,-0.54917413,-0.447454,-0.37732267
-682373.5,-0.40287462,-0.40325746,-477302.28,-0.6698908,-0.5467931,-1040023.75,-0.3824393
-686144.3,-1435732.9,102688.47,266891.1,-0.68225545,-584109.4,-797931.8,-1592914.5
-0.4171823,-93977.17,-0.40179974,-138659.58,-0.6723095,-0.54976183,-276513.78,-910540.4
-0.38686478,-0.39755997,-894994.94,-656333.4,-0.67210805,-429905.75,172603.88,-0.38489646
-667719.7,-293822.66,146164.1,-1064986.5,-0.67600256,-0.5504666,975986.56,-0.37860358
-1122156.6,-350005.0,-0.39602792,-1937764.5,-0.6713234,-0.54905933,-0.44309297,-0.37651062
-286705.66,-1324456.1,438683.56,-0.44078496,-0.67281145,-0.55028594,-0.4437983,683571.75
-381577.1,-597424.2,-0.3990543,-402624.72,-0.6728485,-0.54889536,-0.44421935,-1530724.2
-184834.44,-0.39763245,-0.39060763,-248703.48,-0.66717595,-0.54634637,-0.44609037,-0.37711433
-0.39464626,-1747058.9,-1810884.8,727701.3,-0.6775203,-978697.9,-370353.72,-648082.1
-976609.9,-344469.0,-455601.66,-0.44374022,-1904577.2,-0.55110246,824004.06,-0.37838733
-0.40880203,326082.34,202830.52,-1243265.4,-0.67107683,-0.54816025,-832767.6,-0.37582043
-65050.496,93936.75,-0.40139875,-1117689.6,-0.6735948,-0.5500249,-0.44740403,684963.5
318680.75,-464832.22,-1373444.4,-0.438348,-0.67423856,-0.5491702,-1587094.6,-1363538.0
-1280041.1,-0.39954636,-0.39531806,-0.44868946,-0.66660094,-0.54566664,-196095.94,-0.38112944
-0.4031949,-0.38987133,-79300.21,-718141.06,-0.6717812,-0.54735243,-1998598.2,637569.1
-0.39917898,-0.4089871,311149.7,-0.44379818,-0.66927034,-883816.4,-457787.8,-0.381052
-0.39242584,-0.39565566,-0.3952187,-0.44653302,-0.661933,-0.5455332,-0.44559777,-0.37602216
-1737360.4,-0.39941704,-0.40321362,-0.45442125,-0.6656758,-0.5451178,-392800.4,-0.3743973
-0.40254807,-0.40342632,-0.39828208,-0.44014204,-0.6628869,-0.54567736,-0.4446537,-0.37696895
-630273.56,-862273.44,-2263318.0,-704479.3,-0.67858684,-0.551981,-86262.52,594796.4
-1096125.4,-0.40191674,-0.3981782,-0.44042143,-0.66627026,-0.5449002,166599.28,-0.37860405
-0.40057078,-267726.25,-1361951.0,-359464.28,51607.23,-0.55150944,-638142.5,-0.37898248
-0.40095064,-0.40450868,-450118.12,-540663.56,-0.66714084,-0.54728997,-0.4492711,-0.3753013
168998.3,661813.4,305031.7,469548.78,-0.67592037,-0.55076796,-1165577.1,-0.38090995
-0.38774914,-434674.78,-0.39924008,-0.44093,-0.6701876,-0.5470266,-286312.56,437304.94
202054.86,-414732.12,-0.39305556,-0.4407542,-0.67259663,-0.54778206,156403.61,-860590.06
609123.9,-990655.75,-565862.4,-1052173.6,-0.6789483,-0.5510431,-1265574.5,-808429.4
-0.41085714,-0.40187722,-0.39434302,-0.45228842,-0.6626042,-0.5449329,-0.44703037,-0.37393555
501117.25,-1501455.9,-0.39134905,-0.44587043,-0.6722928,-0.5487824,-1414423.4,-729440.8
-0.39045805,-0.3962185,-1974154.6,-0.44138643,-0.6664103,-0.54581046,-1392616.0,-0.37629497
-726617.3,146253.94,226194.7,-1216193.4,-0.67736983,-0.5518178,-965038.0,253612.52
-303986.38,-1321843.9,-850834.9,-927774.94,-0.673045,-0.54928774,-0.44280362,-0.37432638
-0.40991127,-243985.47,-0.402749,53736.883,-0.6689105,-0.54619277,-958686.44,-0.38004848
-668732.1,147746.58,-78561.4,219544.1,-0.67545617,-0.5497703,-473537.7,-0.37437528
-0.39147297,-0.38751513,-1567204.9,-0.4456585,-0.66920257,-0.5466381,678194.44,185926.28
-258925.84,-0.39810693,-408169.53,-76031.88,-0.6744485,-0.54954326,-1040979.75,-225740.81
-940767.4,-0.40894952,-1921092.0,-0.4514306,-0.6715934,-0.5486414,75305.62,-859187.56
-71007.14,-1854019.1,-0.3954341,682554.5,-0.66995615,-0.547563,-0.44256136,-0.38001052
-494244.9,-1171939.9,-118421.11,-14015.663,-0.6736194,-0.55164045,-0.44795465,-0.37955555
-0.398258,-0.40581775,-0.39316183,-0.4439595,-0.66531867,162648.97,-916932.3,-0.3776239
445882.34,-780111.7,367370.47,-716540.44,-0.6732622,-0.5499367,-0.44598648,-0.37667805
377198.03,-0.40661967,-635005.75,-505986.16,-0.67268443,-0.5497956,-0.4405196,81415.6
202196.78,86581.69,-1136196.4,-0.44920412,-0.6747532,-0.55098385,-704299.94,-666669.5
-637051.8,-1251723.8,-790671.94,-0.44764444,-0.66966075,-0.5482992,-0.4427578,-0.38169757
1232488.6,-1171633.2,-0.39677584,261989.55,-0.6705713,-0.5480035,-0.44201553,-0.3748135
-489330.78,-0.39343846,-0.40192544,278785.8,-0.6705826,-0.548838,-0.44675308,-765655.56
167402.73,-1182275.2,-747043.94,379942.3,-0.67815816,-0.55123484,1118397.6,86824.92
-0.3889165,-0.3994436,-946878.2,-0.44558883,-75748.28,-0.5499722,-409623.66,-125886.93
-77129.516,-1070403.8,-0.3967867,-0.44134587,-0.6693818,-0.5473047,-849464.4,-0.37692374
-0.39797643,-0.39412826,1167961.2,-0.4451973,-0.6643727,-0.5462507,-0.44179943,-0.37903702
-0.40537697,-529269.3,-0.40027544,-0.4463305,-0.66382927,-0.54508,-0.44178534,-0.37459633
-0.4165249,-0.40169317,-0.4039031,-1026672.3,-0.6663625,-0.5453016,-1366106.0,-0.3800215
-1581717.2,-0.4002615,793750.6,-0.4464373,-0.6668725,-0.546504,-0.44348255,-0.37391487
968804.6,-0.40355682,-0.39944422,-0.4470627,-0.6648079,-0.5452145,-0.4458827,-0.37728077
-0.4011637,-118194.74,-0.405217,-1376339.1,-0.6691791,-0.54693675,-1216980.5,-0.38254437
269351.75,-0.38507846,-0.3905147,-937627.0,-0.6674428,-0.5471568,-0.44235098,-0.37587902
-0.39849755,-0.3981812,184037.72,-538203.75,-0.66702443,-0.5473347,-0.44413692,-0.37452933
739193.4,-1146881.0,-0.3991032,402151.5,-0.6729584,-0.54857796,-1399193.4,-0.38055402
-494424.88,-1960554.0,-0.40232104,-0.44917992,-0.6685595,-0.5470169,-621561.3,-0.3772684
-483297.12,-0.39836654,-604407.8,-1138987.8,-0.6698453,-0.5481832,-0.44700065,-0.37630764
-0.38752982,-315590.28,-738730.56,-740494.75,-0.67529625,-487508.66,-345869.12,-0.37302658
-0.3961512,456667.47,-156525.55,-446233.47,-645487.44,-0.550759,-129175.26,-0.3885014
-0.4055047,-0.3948485,-336090.47,-0.45135543,-0.66714835,-0.5467223,-0.44182524,999075.75
-0.405716,-787123.7,34985.207,-0.43626487,-0.6688728,-0.5468505,-596598.5,-0.3736721
-1383588.1,-1353525.4,-0.39849707,-0.44397122,-0.6691835,-0.5465736,-891124.75,-0.3799023
-0.38972896,918755.8,-0.38748634,-169306.16,-0.6668808,-0.54666024,-0.44628504,-0.37318277
-1013303.75,-832962.25,-0.39488882,-0.4522074,-0.6690717,-0.54731476,-373121.28,-0.38387033
-755647.4,243053.27,-1296750.4,-235774.36,-0.673033,-0.5502889,-0.44882634,-0.38119447
-436968.47,-1131296.8,-169557.0,-0.4371644,-0.67272586,-0.55093837,-0.44109198,-632224.8
-0.4037229,429930.44,-440173.0,80164.48,-0.6723686,-0.5482579,-317371.25,-0.38251814
-1056481.9,-1851875.8,732632.56,-0.44839156,-0.67400455,-0.55030966,-914700.0,1085406.1
-621830.44,-701156.3,102950.58,-501438.88,-0.6740635,-0.5496033,186459.98,-0.38252127
-1483726.6,-0.40754774,-0.40581346,-1038246.06,-0.6725115,-0.5480546,95630.08,-1330767.9
-0.4108888,-1037208.8,-873746.4,-253323.45,-0.6776284,-1222526.0,-641477.06,-1388883.0
-0.39125586,-268600.7,-1347060.4,-1887940.4,-0.67183304,-0.5474769,-1017493.06,-0.37883934
-0.4122395,-977356.25,-572840.0,-0.44886425,-0.66980374,-0.549449,-0.44300443,-1609111.5
299296.72,-0.41253448,-0.39911342,-1495319.5,-0.6752484,-1089360.6,169689.8,-825567.6
887386.0,-0.38433826,-1954223.8,-851101.75,-0.6751345,-0.5511777,617672.44,-148404.47
-113115.44,-155996.52,-918897.44,-0.44162774,-0.6699492,-0.5477166,-0.4481769,-0.37423325
18930.54,-681385.1,-3999.1367,644325.94,-0.67262113,-0.5497302,-0.4423705,-0.37963662
-420461.06,-316444.5,-1058701.1,-1124343.6,-0.67588264,-0.5508938,-0.44727635,252351.78
-0.39686507,-487234.66,-185826.83,-1865130.8,-0.6720922,-0.5477669,-517282.06,-0.38132045
-0.38197666,-0.40010247,-1307891.5,-0.4444203,-0.6670221,-0.54728144,-0.43994555,285507.03
-864462.9,-455846.28,-1345801.8,-1000686.75,-0.67437214,-0.5503976,448236.3,-0.3820498
-133265.9,1259654.9,517929.1,-0.4456487,-0.67008173,-0.5482322,-0.44399282,-0.37691736
-1019995.3,-395366.22,-640977.0,-1330122.5,-0.6733835,-0.55000424,-0.4502317,-0.38205022
-110012.94,1617796.0,-326531.5,-960318.94,-0.6777338,-0.5499603,1077427.6,-591625.5
-0.39252672,-763778.75,-0.38940144,-0.43834206,-0.664334,-0.5452186,-0.4442871,-0.37777713
-945508.75,-1490403.2,-0.3982729,-0.4478132,-0.66666234,-0.54699916,-0.44458717,-0.38024583
16803.951,-1062616.6,-0.4000905,198319.84,-0.678951,-1147093.5,-739404.44,-1661439.4
480591.47,-23835.568,-518480.0,991748.5,-0.67636603,-0.55215997,-0.44816095,-1222380.2
-0.38764712,-0.40163848,-1151575.0,-818162.75,-0.66749203,-0.54686993,-0.44017503,-0.37741747
617818.25,-991253.94,-0.39074197,-1296311.8,-0.67320544,-0.54884017,-2245152.5,-0.3827952
-1583687.6,-533382.44,-1027704.44,-894544.3,-0.67557234,-0.5496915,39177.008,-0.37885538
-1583205.6,-0.40181243,-141950.17,-1031321.25,-0.67316216,-0.54989225,-0.44747216,-202998.61
-0.4111777,-1632826.9,-0.3885027,6088.2554,-0.6671862,-0.54696286,-0.4440781,-0.3772009
-0.39888588,-0.39912376,-186346.36,-0.44892395,-0.6713262,-842389.94,-498795.06,-1658508.8
325674.44,777738.1,-82490.266,-620900.56,-0.6833432,889195.1,-1363123.2,-1141848.0
-994125.7,-0.40797314,-0.4002041,-816341.0,-991372.0,-0.54906005,-871283.25,-0.38346642
-0.38505563,-0.39304104,-161101.84,-971247.1,-0.67341274,-0.5492386,107582.14,-20038.68
-0.41873705,-151384.75,-511583.2,-0.4494313,-0.6698782,-0.5486901,-0.4456763,-195609.28
381704.94,-770786.3,-254840.53,-109464.16,-0.677499,-0.5505615,-698184.6,60870.414
-2310998.2,-886062.25,-0.4024563,-1011844.2,-0.6704285,-0.548423,-0.441463,-0.37640065
-0.40728015,-462555.44,-0.39640442,-0.44340655,-0.6665337,-0.5464948,-0.44352597,18350.566
-346760.78,-797079.25,-602245.5,-0.44731593,-0.67218393,-0.5491214,-0.4491006,-891208.8
-0.39787206,-1465832.4,-0.38981393,-412950.06,-0.67037696,-0.5484282,-0.4440775,-689450.7
-43804.742,256618.2,-810164.8,756664.4,-0.6748186,-0.54964876,-0.4455721,201841.23
440368.97,-1727029.4,-0.3894514,-19799.262,-0.6732655,-680663.5,-0.4454016,-0.379062
505316.84,-0.41158015,193179.8,-0.44421276,-0.6719885,-0.54745275,82101.92,-1081306.2
-152302.84,-0.4036599,-0.401186,-77539.98,-174383.17,-0.5485468,-128252.38,-0.37341845
-2095831.2,-0.40537292,342707.1,-0.44375423,-0.6667472,-0.5473593,-0.4476345,-0.37298808
-0.40411174,514749.47,4588.3423,-0.42830348,-0.666882,-0.54718477,-0.4436967,-0.37771153
-1031086.44,633449.7,-0.38953763,-854689.4,-0.6707948,-0.54805946,-0.44775116,-0.3810794
-0.4008882,243411.08,-816184.5,-0.4347129,-0.6693944,-0.5472756,-280323.34,-0.37846485
-631726.7,-0.41013885,-1527019.9,-635847.8,-0.67410916,-0.5485626,-593084.6,-1057472.1
547732.8,-560371.7,-1522446.9,-0.45320418,-2204195.0,-0.55259126,-0.45134926,-970085.75
-0.40929338,-0.4012329,-711307.56,-0.44273543,-0.66705865,-0.54680675,-0.44313747,-207808.72
-664911.9,-334579.12,-2445991.8,394311.47,-0.67319095,-0.55007315,-0.44111153,-0.37854317
-228077.66,-1101767.1,-887256.5,-1293892.5,-0.6724715,-0.5499082,-0.44312024,-0.38081327
-0.40619978,-0.39705926,-0.39693704,-0.44396043,-0.66405797,495032.75,-0.44307935,-0.37597984
-0.39235526,692131.75,-0.3941723,-811706.5,-0.6708981,-0.5486696,-0.44056422,-70022.93
161607.8,-664936.1,-0.39262417,-989651.8,-0.67215836,-0.5486665,-1462506.0,-0.38094965
-583826.6,-178809.19,-1027510.1,-0.44407216,-0.6723418,-0.54877985,133666.77,-0.3769038
-711915.44,-763187.8,-0.39760387,-371324.53,-0.67351586,-0.5493552,-0.44488835,-54812.348
-543060.56,-0.39167783,-1678595.6,-384434.03,-0.6726801,-652385.6,-0.43905193,-0.37952885
-0.39045763,-0.3975094,-0.40057853,-0.4477201,-0.66689223,-0.5455763,-985187.0,-1358343.0
-0.39356306,427803.44,-0.40096098,-350995.97,-0.6733554,233527.12,-591902.0,-0.38074085
6976.8047,-664068.9,-0.4070606,-693862.6,-0.6755707,-0.55007035,-916259.6,924326.44
-0.39119065,-0.4082622,-0.39411062,-263379.22,-0.6668128,-0.54623157,-911973.6,-0.37536252
817637.25,-1129434.4,-0.4028276,-225312.05,727595.4,-0.55229187,-1171613.4,-969502.7
355365.25,-2001565.6,-0.3964257,-0.43794608,-0.6727048,-0.54766965,-524540.94,339630.5
-354522.8,-12506.6455,-854149.5,-354413.22,-0.67544246,-0.5498758,-648027.44,-0.3782423
-338124.94,-431486.6,422522.16,463590.1,-0.67504233,-0.5512508,-1436810.8,-0.37968218
-223235.38,-0.41137287,-685508.8,-0.45276132,-0.6719462,-0.54847854,-284760.88,79249.3
-1201431.4,-502487.22,-0.39377528,-0.44435337,-0.67210746,-0.5478572,-1504594.6,-1550320.1
-0.3931985,446516.5,-517452.7,919289.75,-0.669489,-0.54813784,-0.44611037,-0.3774726
-586917.3,485511.0,-772530.7,652812.25,-0.6758618,-0.5513441,-0.44449317,-396405.44
-0.40203047,-0.4004573,502716.3,-0.44255087,-0.66740507,-0.5462825,-0.4446705,-528543.9
-0.40202716,674057.0,-559002.0,-0.45530683,-0.66936773,-0.54710793,-381200.88,-0.37902766
-0.41113794,-0.3968314,-1015601.9,-683238.06,-0.672603,-0.54949325,-636381.6,-248885.98
-1514515.5,-364421.28,1070372.2,-149447.73,-0.6727383,-0.5505719,-0.4450247,-0.38076124
54519.117,-36494.07,-0.38349375,500508.25,-0.67347383,-0.548816,-528782.44,-0.37862867
-285582.72,245145.58,380506.3,-399757.53,-0.6748534,-0.5502052,30401.127,-0.3796928
-0.4022919,-0.39232934,-0.40457204,-1068949.9,-0.6723991,-87439.836,-1425140.6,-1352765.2
-0.39943352,-2069097.1,-0.40984967,-1155906.0,-0.6748528,142563.73,-1776802.5,-616010.9
985459.9,176976.66,69690.24,-0.43420592,-0.6717311,-0.54876727,-307462.06,-0.38133618
-0.40692148,344668.8,-0.39932233,-1659035.0,-1116967.2,-0.5504702,-734465.6,-469841.88
270709.84,396432.3,-890295.75,-0.44546664,-0.6696592,-0.5479699,-0.45191783,-0.37779662
-0.40092385,-0.4062567,-0.39696923,-403302.9,-0.66435784,-0.5456199,-0.441324,-0.37577507
