0,1,2,3,4,5,6,7
1072833.1,150411.0,1294430.9,404176.53,504498.3,21757.76,-1150025.0,1366835.0
-63002.207,247078.25,27496.188,356915.97,779908.94,10887.508,-23696.285,784361.75
854794.0,766753.56,25973.07,-271709.5,973919.5,1837.4828,489700.3,1512912.4
713585.94,-420928.16,-749046.44,-503757.75,600087.44,8975.605,-696361.06,848666.9
-1056002.2,-912816.4,19310.162,275722.16,422986.84,34990.125,-1053319.2,849417.75
891786.4,758469.5,-2369107.8,363112.5,374661.1,5716.5967,197536.16,906887.56
1211003.9,347968.84,1362.6525,-190302.42,291105.38,48708.324,-2860.8809,865635.4
980061.1,642855.9,1960.6201,378198.44,396230.5,8640.276,184595.61,1168319.0
1041630.44,-931438.7,-800346.3,-1805342.1,537049.6,13577.836,-1383428.5,876299.0
1206391.9,-581300.4,-803568.3,176955.06,509463.0,12200.8125,118441.375,924474.75
1473916.4,259652.77,15569.394,1470275.4,264718.6,27813.896,495844.16,1031511.1
496849.06,1213234.2,2966.6685,-1155048.8,476149.62,12750.688,317151.03,1565084.1
906547.94,724525.9,3231624.5,505828.4,429347.7,391633.6,506300.12,942719.06
1141419.2,118490.87,-124947.28,147772.55,284836.9,1514.9036,482211.78,1029246.7
1439996.5,183232.75,-1978654.6,235687.27,465134.66,9694.68,493214.22,1075532.1
-111098.06,551367.4,16702.688,473521.72,513496.12,26427.781,616531.25,1417078.1
1463619.9,170008.88,12694.359,1045215.7,412105.03,10442.785,-1424588.6,1217253.4
-180963.33,734002.06,-642932.0,-579238.94,582279.8,55765.51,377433.34,973692.3
945905.94,-631455.25,2212.7593,-517851.8,374646.72,24215.775,423501.47,1258116.9
-283354.38,213230.69,12104.501,-896230.56,244028.92,4516.255,306287.6,677561.5
1006569.44,213661.4,19247.25,-507968.0,743233.75,2156.9558,-5028.205,1255343.1
927502.9,1079314.5,814294.06,697556.56,568200.3,601621.2,830514.9,929888.4
211486.17,-893955.6,-1237888.6,-426385.06,347171.72,33301.402,-701921.94,840144.56
911632.75,522520.3,8085.153,229832.22,361092.25,8007.3105,-1032588.75,585261.2
731327.8,154848.0,23039.51,-981918.5,405951.12,9396.869,-518013.88,-1026729.0
1113873.4,289638.2,-1262118.0,246746.62,547629.75,3212.483,-284165.53,1049394.5
650540.06,211873.98,6764.9395,599051.06,561625.56,2252.6978,385099.53,1134316.6
228910.86,77948.03,22146.24,-1670791.5,347339.66,13834.064,518204.72,1276326.4
83787.36,-603806.4,335455.44,179969.77,466781.8,23143.844,449684.62,871072.1
1618259.4,-234299.42,13306.558,381330.56,468616.0,31337.93,-69483.32,924844.8
-119357.12,-232191.56,-1035200.8,570205.2,436517.88,23207.348,-385604.28,1084739.2
925343.4,924584.94,885033.25,754504.1,579144.6,536655.1,720011.2,813193.6
1017922.25,143586.83,13812.212,547440.56,197795.45,35271.91,437142.56,912968.9
487777.25,102082.72,4997.597,646219.75,438779.66,1226.7838,-998364.2,1430631.4
609384.44,963920.4,3654.3706,-362237.9,507240.44,29116.41,738983.7,955968.3
958824.94,-487633.1,360623.78,213214.55,410963.53,4902.3994,565601.44,1012353.06
306837.62,144901.47,6040.7886,-484325.25,427601.2,8394.597,328623.9,800350.6
352547.4,1077951.2,611.6371,533366.3,473901.56,1763.6069,-156694.9,1079837.4
1103397.2,858951.1,829291.75,617823.4,397209.66,506020.66,698542.3,987800.06
1240647.0,372466.88,2335.3013,256950.0,441841.8,37853.44,869320.3,969416.4
707402.8,149884.0,2738.0066,-823520.2,461950.4,1301.7849,-1106774.9,963931.1
1301822.6,-353615.06,-2433815.0,229595.23,588646.3,4252.5747,464871.97,906813.4
1073882.5,795925.4,925736.25,673224.44,554998.1,631934.3,800887.4,1067510.1
929869.94,157024.2,13008.086,347554.75,567145.94,15193.868,453130.28,1690325.4
-1219218.9,191363.44,425658.88,268582.03,325362.56,15188.947,449941.7,906352.5
692313.75,-122454.34,-1550140.1,-1095020.0,434639.97,14481.693,-846759.6,1203271.2
718948.25,-187874.39,-2911780.8,206238.8,461176.66,8692.957,239722.7,1301247.1
988507.94,-67601.086,3972.8167,-1629076.9,318197.62,8517.103,455914.53,-182852.83
1297934.9,239452.44,938826.8,703463.6,868465.56,18668.893,605078.8,1023990.5
897534.8,810741.44,2732892.8,627168.4,536595.2,493427.22,581920.6,783566.1
1132496.9,136370.17,9445.161,203850.38,448612.0,30056.262,-1004454.9,1463967.0
481590.53,1364786.9,417641.75,100018.945,484199.16,31664.506,-767501.75,560039.4
-304198.78,220184.73,361.30777,253873.05,402843.97,13738.209,-34616.57,967422.25
-478829.84,82812.57,-2225912.5,398699.66,655011.4,12006.972,-2159018.2,1147028.5
-1229350.0,-762152.06,106957.13,375548.9,494558.9,8236.212,592193.7,1407333.0
993168.6,749875.1,3250420.2,601352.06,467668.4,393935.78,552956.5,782053.8
1040185.2,200919.3,839493.1,125340.35,554985.3,51919.53,-817465.2,1126992.1
773540.75,812663.3,6777.7344,-1756175.1,431856.03,5297.7,405024.0,1048310.0
1204027.4,166689.45,-1215441.2,711340.75,387182.0,9787.389,514303.56,795499.0
-655722.06,460271.47,51113.125,376043.8,276720.9,8457.866,543739.6,1493658.5
806764.25,942577.7,824098.06,662080.0,434648.72,513879.3,614270.2,938589.1
447486.03,773372.5,1902.3604,-1570988.0,414249.12,4345.429,485090.12,506691.44
1910378.6,109974.17,17541.672,253438.39,528461.4,40574.574,620688.94,1278139.0
-208180.4,205491.12,8020.934,-541789.2,517148.88,18574.455,-730104.5,1171060.1
1056601.5,135609.28,5198.945,267699.97,497438.66,35148.89,-797189.94,978037.75
1288784.6,-5366.588,16705.459,360622.12,424425.7,55318.066,-833252.3,868098.44
1112717.8,108541.586,7236.5312,-723658.4,494614.22,16981.791,439702.2,1025087.8
1498428.1,206105.17,6743.666,125376.086,565403.2,2626.647,372999.6,40843.785
-974239.3,-283999.03,4660.337,-1648770.8,324556.75,3075.0696,797048.6,907465.56
1799807.5,110527.36,44306.484,-48159.56,244222.98,16946.752,388540.47,1592227.9
-224026.67,94209.57,-1152030.6,-300306.44,581420.8,23043.746,1026237.7,715856.8
623377.9,752803.3,-742128.5,-528412.94,483392.88,29271.375,353507.78,958575.8
1129233.1,-478143.03,-1375822.4,382286.75,350542.6,4730.6255,339484.78,770129.7
-199232.52,603406.2,16690.58,-441029.5,372833.44,2292.8103,429215.66,963003.8
1234793.4,890015.2,870544.7,710200.25,562312.1,543701.5,780286.25,808526.25
918475.8,374273.25,19833.861,-1135504.9,383830.53,6622.9614,-2165509.2,945032.0
-502853.3,-300774.16,505.8583,300606.84,504272.38,17116.604,173680.83,1425890.2
1036282.3,254776.36,6020.7793,63855.074,636855.25,5886.2266,632161.94,-447305.34
961873.56,-311482.75,-477839.62,339198.2,436133.78,6926.0405,-1373684.4,718319.06
1056166.6,260845.39,-1648414.6,1702355.4,386136.4,14263.585,302352.38,858141.94
1358555.4,-1210572.9,13163.149,97291.52,441673.84,11107.124,554674.25,1091047.1
994971.2,279604.34,-1333994.2,-1996333.4,544869.0,22860.346,-1201277.6,676334.44
926874.1,636330.7,2789800.0,689925.25,403089.8,458889.25,623784.94,688813.6
874914.2,186697.23,19450.748,171744.34,356013.53,19919.895,501719.06,1236658.4
1296021.1,632124.8,3910.4236,-794464.94,460310.75,13503.58,485995.38,1215812.2
686908.7,-71426.87,9505.442,312454.94,582446.5,19609.672,-232900.6,803317.25
-235897.58,-539248.1,6859.088,-1666809.2,488226.1,6712.941,146720.62,1052094.4
-424206.53,654179.0,-2261567.8,178056.56,584012.6,6250.813,350356.66,1098026.0
213983.08,113812.86,-220994.97,91960.945,363410.78,8221.321,-1285692.0,1316884.6
170099.95,-661572.44,-1320477.2,303917.0,626927.56,6722.3315,320283.94,-1062510.4
-165513.27,511938.7,402255.62,-372285.1,543990.2,5756.157,390081.97,679044.2
998427.2,687836.5,2729441.8,644324.56,478556.94,408016.88,671866.7,846247.3
1128616.2,67377.88,-649929.8,564150.7,349247.66,5846.315,728346.6,1115606.2
706168.06,224881.83,4883.2095,-374321.53,494245.62,27205.053,337341.28,1414888.5
1506919.0,167873.9,57330.137,-1755283.1,317208.1,8523.308,410601.16,1162419.2
1176132.0,4665.7036,1275087.9,296523.25,438548.28,20522.582,-165154.02,-1215504.4
390415.9,-57823.15,19024.54,-1066053.6,656139.4,8243.61,-81705.695,967061.44
744804.25,-976782.4,-2452778.2,425141.66,601603.1,22228.46,491530.38,1000983.9
955701.2,172205.61,15624.59,2560231.8,371053.03,25435.123,459611.6,1206416.2
144041.69,302639.4,-1313515.8,292358.62,612474.3,3497.3452,417626.1,1068224.5
990957.56,334366.38,3643.3123,223208.1,771352.1,7230.8384,549090.7,1269803.4
924411.8,231283.31,-2249580.2,224410.42,280741.66,23955.87,-1751500.8,779179.75
-623922.5,250759.72,-1208442.0,-1889572.2,461120.66,36559.613,-468430.75,1577749.1
992144.0,641773.06,845662.2,628942.56,647803.3,498463.56,747259.25,1007297.56
1083538.6,1077479.5,854443.2,511895.06,524933.56,561623.4,672131.1,1007353.25
1058355.1,359275.56,3439.643,-1869328.9,692386.0,28081.9,-943231.0,1406534.1
843021.7,-117285.13,4544.372,242875.34,415854.34,2547.365,456070.78,1501167.2
1103312.1,-197539.25,14751.247,402149.06,206461.02,12274.912,-737944.94,1428463.1
62277.27,-137880.27,-3603548.2,190796.05,329826.53,29773.232,411117.12,953346.7
940026.0,256991.6,21716.188,-1827750.8,558458.9,6346.922,-106843.63,852605.6
-351658.97,125400.26,10455.065,310351.3,659704.06,5436.377,429346.72,1263729.0
588757.94,-258171.19,469.165,-129175.78,524820.6,9172.068,303845.34,978994.7
900728.25,818674.44,3766855.2,572782.5,406415.12,510775.66,669770.0,856681.9
654605.56,356407.53,3171.2598,174508.73,604720.7,6021.1836,568978.5,1081895.5
915730.06,192566.83,23628.068,-1343780.6,346924.06,10789.587,307062.88,-561173.5
1248308.9,-320991.72,4304.6914,-1126745.2,671155.2,7226.482,-1414254.6,1126305.5
283308.44,192388.6,11286.304,391429.25,283639.2,6327.8374,-395577.1,1130259.5
1324807.1,244347.94,1740624.1,-1166066.1,748669.7,19948.697,-1647768.6,-429413.3
67380.16,142230.22,-3174619.0,-1226852.5,263875.9,4388.847,287543.28,870188.25
-73370.91,838550.8,27598.639,-852326.3,707913.7,4621.819,-1148067.6,1101940.9
276939.84,185285.56,1742.1676,-994128.44,460504.12,1539.4012,340899.16,1569810.5
1100370.0,766931.6,4103336.5,552003.06,433832.62,515410.97,643446.0,804311.3
967802.4,892023.0,840039.6,773581.56,531993.7,558105.0,681146.9,1077346.1
-46356.848,242194.83,4407.2275,-1287215.9,356394.56,43109.65,779287.5,1403492.6
528962.1,184285.1,-1078124.4,-642702.06,552634.9,13374.072,-1219570.6,144427.11
-208933.72,46138.586,-3317670.5,300823.3,466676.34,7424.8203,-165522.67,869559.1
534113.94,-1253415.6,1240.3103,311104.8,326988.03,14150.57,-826653.3,701182.3
1094972.9,-598389.7,1116.1036,-811015.56,408501.7,7340.1553,622669.3,991503.4
824842.2,-1359137.1,47514.79,-1345170.6,443770.47,3874.1072,524727.44,1396863.1
1091321.5,-119307.945,6682.774,207929.52,336219.38,25975.889,534443.6,1575515.6
1272339.9,167036.28,-1720856.0,969655.2,314420.28,5748.396,454368.4,658172.25
1578516.0,224401.38,24663.607,-1489985.0,299954.97,10300.353,395589.78,-63457.023
846532.5,749643.56,2063462.2,658259.9,466292.2,406244.62,674817.7,940728.06
1193251.6,1015278.56,744547.9,690607.56,485238.7,431385.06,654040.75,916230.8
213907.48,-99930.59,-472585.66,541035.0,264956.22,5313.681,482147.16,1095595.9
1174042.2,1169564.8,781611.9,724327.6,617757.56,582585.06,839059.56,1034515.9
1170563.0,78742.85,-1990278.6,214846.72,476099.84,10415.741,-628232.75,1080522.4
1336044.9,143013.11,18783.77,399179.84,462804.56,40409.582,-1161238.1,760617.9
1689984.0,-90486.875,205457.77,233751.9,358864.78,11342.264,499874.25,1345231.1
699622.1,199782.45,2062.574,-1229458.6,540378.75,34011.457,620130.0,887138.44
-1215947.6,227238.1,37912.332,357575.2,362151.72,1300.9067,-1644188.9,1021913.6
-1065069.2,203636.22,32866.363,-937248.25,373938.9,2116.363,318273.25,1238769.4
1262677.4,-414366.06,878746.75,348704.72,394832.56,26484.463,-1151049.0,1451597.5
-863131.7,388655.4,3023.4385,-1889433.8,525498.4,13289.772,320301.47,1204619.0
945003.5,-25914.398,412.28958,323118.9,385041.53,6886.808,-1830748.5,1216563.8
-701320.44,-1078685.8,-1140394.2,49482.52,565990.7,4051.4785,577697.8,920112.0
1704769.2,113473.7,9771.078,1946331.9,549857.8,3637.879,328985.0,756376.5
163932.58,-1326554.1,33870.152,-1761743.2,364795.78,22417.37,-861296.44,1385009.1
1254471.2,869182.8,889701.0,615543.9,567549.56,578011.56,701831.3,938483.4
1104837.2,923049.4,718085.4,653991.56,522630.7,494692.66,788333.3,772380.7
-204120.89,1136745.2,-1126884.0,254759.38,376296.38,3767.4348,416774.66,886339.4
1218843.2,340118.6,-1712890.2,204519.77,601748.7,5681.5615,-1516181.8,1211898.0
1027630.44,-199919.72,21759.357,-1343852.4,438258.78,16583.932,-889633.8,1296539.9
891989.4,-669326.75,-858729.75,377452.38,476343.66,16633.498,-1173153.6,1527598.2
1037665.94,1626317.6,253.63968,-286954.94,595934.56,1250.2748,-1752105.9,1324892.0
-450895.88,203388.55,1522534.8,-337211.03,584918.0,14256.975,-631804.3,951516.1
-123873.375,155458.03,2509.2356,302050.2,327205.34,24467.574,-52367.24,1277083.1
229779.92,122273.77,22510.84,-1244839.8,471633.16,8503.744,508014.47,989968.0
-440367.72,1082992.1,-1689266.5,-273311.84,409598.6,7627.2266,-443693.94,859794.1
-455814.47,-1341896.0,379270.25,-1743595.2,348959.3,6796.5703,-1059549.1,1434191.4
907214.44,-84219.61,25569.344,328398.1,461510.4,26640.73,434225.34,1288113.5
-880409.3,-1450969.6,-535800.0,-1917864.0,376673.03,2431.1775,-153579.67,-1056264.0
978434.6,237918.6,-1596111.2,1465960.4,404722.56,4117.7676,522136.22,1136075.5
1099568.5,265520.06,4740.5425,-236524.12,292445.06,9665.522,401181.38,1056583.0
1085229.6,144142.2,-1993852.6,-1473011.1,450689.12,7312.8423,657272.4,-1340691.0
1036971.56,174494.77,-429192.7,-2328205.0,348869.3,14625.481,-64488.652,-479057.22
1046145.7,572611.25,6391.245,-259930.2,652122.75,2538.462,445268.3,270810.38
1044263.9,227785.2,-352567.22,-1658099.9,400716.22,2040.6842,-323255.28,1081085.5
899327.25,-36078.35,-1104743.9,797769.7,375334.9,12320.993,-1331201.4,1522725.1
1140886.4,328067.22,-1823512.9,227906.2,405074.4,20018.734,-972995.2,571070.56
-685851.2,239206.17,3790.4705,364422.94,745189.56,24336.795,269212.84,778558.44
-699456.0,182712.86,746.0828,-443617.16,299405.28,13355.93,-1470486.0,1206294.2
-225368.31,256337.4,1781.9684,293141.5,495544.2,2283.7817,300492.38,1321358.4
1462536.4,1998761.0,1844.3569,228370.19,303682.5,12297.497,854022.5,1085871.2
-410364.38,181805.48,3402.741,354792.56,459052.66,24059.87,-1181522.4,1255534.0
1262707.5,250101.56,912.56866,591653.75,352818.03,6505.6553,845864.8,1237557.8
736838.5,-169627.61,17410.916,-542729.2,516286.6,5755.5737,-994372.4,1508308.1
787728.25,198025.38,21180.707,1226010.5,789331.9,5023.871,241599.27,900901.4
746917.56,-368621.06,-3074382.0,466157.8,449792.66,18119.22,581600.2,882217.7
1321341.6,673710.2,3113.1804,288825.6,464462.25,3390.6492,651895.2,968571.4
975801.44,767854.75,826417.25,811871.94,608125.8,522978.44,714427.6,965220.5
1234672.8,100406.45,8.45897,237269.73,303244.78,31337.857,543094.94,1033408.0
764146.25,139868.8,-2075737.9,223137.97,448067.6,10845.153,428668.44,1291182.6
-851267.6,-1430753.4,12354.446,272807.47,372932.38,15794.49,685041.56,1215496.0
929134.0,163998.92,-2069943.9,83064.516,378572.75,12247.396,-1048280.9,1010444.1
1030239.0,1018805.56,678487.4,584126.5,572599.94,537731.0,689397.2,989312.0
1527766.4,1484585.9,1045.3278,380761.75,424329.4,20753.176,-1543602.1,-735904.5
-281574.38,711666.9,18505.93,247692.7,455565.34,21355.725,574721.1,1641191.4
1109466.8,1056437.0,8483.513,191637.92,549734.9,10793.31,482454.06,1609701.4
876133.9,88370.67,8668.14,-684884.2,518018.9,9226.646,344572.47,396862.53
802326.44,328205.5,3758.1963,1468262.8,315044.78,1824.5227,336724.84,1511555.5
-1726386.9,126780.11,9758.546,206569.16,622489.06,1403.875,382335.03,1029493.3
704726.0,209901.48,28016.766,204676.6,429313.66,39253.816,-2011497.5,313664.72
223503.9,-177736.05,50954.63,-1088652.1,392796.22,20310.234,545240.0,-655017.6
-366040.2,-822960.4,2154752.5,-209150.81,355110.47,14293.982,389834.9,-339726.22
1370121.0,210126.31,33968.11,307084.9,516907.56,4229.018,-262868.62,574782.2
1136272.6,-981621.25,-251612.61,203304.45,281071.78,29065.842,-418737.06,1353455.5
1051773.2,1081401.8,3657671.8,702091.9,509605.53,492907.6,737310.1,894428.9
452560.97,277171.53,1249985.4,363497.56,700022.2,9264.776,424017.28,1141994.9
706093.2,-844192.4,5875.396,-1548201.9,508949.78,18127.156,-867660.25,1327240.2
-496282.22,325905.7,1614.9967,425930.16,274468.7,2417.6145,607181.0,1226042.2
980493.75,343955.12,450.5088,695488.7,583729.06,10023.607,408647.44,613760.4
-119683.766,322265.3,-2145118.0,245082.36,444927.2,23348.688,370290.72,1193323.4
167668.17,132468.69,-2047183.2,-615890.8,1001401.94,1484.2234,453306.62,-634786.75
1165352.9,14788.584,-2417724.0,346257.16,446275.16,4208.078,-1872063.9,873505.06
1089204.5,135344.92,-1179617.8,314779.53,666755.25,11081.733,-1134107.0,1149693.5
1032237.2,845127.6,1659899.6,626935.9,470796.4,393047.78,562261.6,968542.06
573688.1,150522.64,-2130512.8,339717.38,738096.3,2019.938,-885055.75,854673.25
-484242.53,657503.4,1737.8771,321392.53,740250.06,20991.36,363855.2,1234780.4
1366210.4,1374866.5,4568.606,214099.72,513839.94,8827.281,-611120.9,1363447.0
1002694.75,1381.509,934.179,159973.6,407209.12,2492.0464,440527.97,890127.94
912410.25,788260.56,761456.8,780298.75,552225.8,477912.97,811108.75,892519.9
860006.5,771454.3,4369024.0,624860.3,591194.25,431537.44,624144.4,712225.3
-49863.52,210884.64,6894.0674,222272.0,568835.56,19602.797,243545.78,2069475.1
1334478.9,287257.56,1467408.0,264660.12,231579.14,8353.849,-1304573.5,962621.06
983161.94,1120132.2,-560554.2,362821.03,515989.22,2854.2622,-828836.3,1156782.4
1001810.6,104428.4,23523.084,414095.25,570875.9,26426.49,462033.62,1223924.2
11311.438,-866501.06,-310548.34,-478368.62,565738.75,5174.449,-1211628.6,1223846.6
834811.0,766303.25,4155599.0,512725.47,499534.38,399560.47,667727.6,768738.6
1410942.2,-1347295.8,-40252.703,-1385369.4,506388.56,15742.067,313719.88,1305057.9
903529.1,1053029.9,2358980.0,524103.2,438948.44,517241.47,615393.3,828774.7
272274.12,121427.43,43469.195,167351.88,441582.25,3178.2231,-1592847.5,830592.5
365270.22,-228589.28,1516.2289,-315777.4,452062.34,18993.793,530720.7,466848.12
-624568.2,152113.97,10544.638,62414.246,529741.5,19656.924,-1765850.9,-1254547.1
961852.25,1102906.6,19257.562,1365295.0,391586.62,9517.267,444003.38,1079980.9
1053997.9,1249435.5,11688.35,628123.8,802616.5,8193.306,771335.8,-37303.504
841659.6,177408.55,15356.903,1269559.8,378742.9,27431.646,548177.75,1067853.2
1151563.5,1225714.4,-1284868.0,-1210007.6,621260.75,4059.6504,539878.7,1113753.9
1745333.4,1352838.2,2978.124,-608202.1,535487.94,7468.284,367919.5,1119778.8
-793052.4,364721.62,-96883.33,426571.06,531873.6,25525.508,457967.66,802393.56
736113.1,614975.7,12480.822,402926.66,746134.1,1498.8964,-774477.1,907747.4
276805.38,886812.2,22468.686,400892.66,348299.62,35302.6,-283019.72,969173.5
1194177.0,83306.96,-63905.914,-1546122.5,383511.75,1417.7313,349710.5,-1026435.0
1274312.9,120756.13,2161.349,323791.22,531481.94,15040.89,379360.03,62706.26
1655299.4,140401.05,8673.874,580692.5,360165.9,6908.7773,-500066.56,1128942.2
-1226703.8,925759.7,-1954042.2,-2523447.0,374972.25,17166.04,-968866.3,887517.3
1121240.2,1022698.3,-1624437.6,-1117240.0,349842.56,17548.756,-1178563.0,1241876.4
844361.5,146810.45,-785680.75,-1090056.6,338270.16,636.806,-1068747.1,658284.5
1368708.5,942073.75,760653.44,763959.56,576987.2,459633.97,757857.1,820271.1
-346806.06,196252.78,-218444.22,-192776.23,595151.75,12939.777,163560.67,557055.44
124429.89,534917.9,15740.608,-1257771.8,478632.28,17779.58,421701.6,-361224.53
1288511.6,148967.95,14795.922,208458.11,395917.38,46424.137,1223414.0,620889.1
892452.25,615877.25,2504727.8,574472.4,422080.12,408102.1,476801.88,757456.75
1391739.2,10044.581,-1316123.9,244926.56,321874.3,24965.357,227183.8,1022671.6
1032587.44,156421.69,-1662452.2,-1723388.2,353656.2,3005.4968,351361.72,1068982.6
692152.3,167445.75,2064.6165,-1949232.5,688133.7,3342.5837,398826.06,176465.05
1090044.0,-436716.72,-1399673.5,122647.38,421602.5,964.9977,357852.4,831642.4
1402710.0,161808.98,-582989.2,416465.22,441082.4,13189.4375,563290.0,-865351.44
-72677.33,-180413.98,209513.47,351790.1,466637.72,16327.738,-1252532.4,899051.44
1185839.1,702490.9,3277.3445,79947.59,413346.44,17202.934,440268.7,1311608.4
721623.9,-662873.5,16108.26,165088.3,592465.56,5389.838,367097.16,917746.7
192904.17,1246867.2,6889.9907,187792.56,644635.1,12204.226,-1006796.6,1199826.1
-192678.83,-956856.56,-996298.5,-303640.4,683154.0,2210.5327,316506.4,1694337.4
181209.66,138890.7,-57043.773,-3271639.5,492058.8,5840.246,383667.7,1235645.9
1060978.6,272922.66,11267.938,436639.0,456024.3,2973.4778,-97947.086,1291269.9
-300269.12,1519478.8,-1462912.9,200089.69,282776.44,3198.1362,794921.44,1375701.8
-477061.56,873295.4,-2983091.0,137938.1,406438.0,3951.2517,-344517.56,1287313.9
-487214.0,-722084.7,-1497831.6,189726.16,487313.6,14126.472,284661.3,1019474.25
1137976.2,-131060.77,-1429940.0,183494.44,590488.1,4843.3086,-670043.2,13243.248
1103619.5,498491.34,-1484288.6,354165.22,535603.6,2972.4482,461028.78,1476238.6
-520146.0,184124.44,17081.408,457229.6,315972.47,10565.037,-603525.25,973540.8
1387485.8,305081.84,11889.582,323711.3,581321.9,2418.3843,417549.1,1160802.5
771476.2,-446710.16,5425.049,199197.58,549617.8,38570.35,580321.56,39282.88
-615409.06,230487.62,16483.72,-1807210.1,717705.25,10265.9375,539780.3,1292219.8
1012203.9,1136485.6,825288.94,787263.06,633303.06,612777.25,746928.4,820792.2
-204171.28,159740.02,-1531043.5,216011.34,431131.4,8087.7,492268.4,-943189.7
-540164.7,243641.81,4499.103,-1201296.8,482490.7,6320.3066,-256800.4,1017489.06
734376.2,236274.3,4843.6763,2084207.0,481632.6,4374.763,507894.3,927181.44
