0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1928366.5,-2216217.0,-876856.94,-1262953.6,-2596057.0,-0.262747,-0.2067887,-0.22156385,-0.26357815,-2429198.5,-1210888.9,-2758844.0,-1956043.2,-2351581.5,-2189348.5,-1473976.5,-1771184.5,-1581586.9
-3401581.8,-2657936.8,-0.2103687,-4726678.5,-2313932.2,-2883538.8,-3039251.8,-3759628.8,-2314759.8,-2301241.8,-4445235.0,-2778451.8,-2717465.0,-3195783.8,-3430988.8,-2926941.5,-2326500.0,-2848853.2
-0.24252881,-1702009.5,-1084019.6,-3503482.8,-0.22734512,-2770084.0,-2477177.5,-0.2517042,-2049563.1,-1272502.5,-1774936.8,-0.2968409,-2432021.0,-1415123.5,-2219026.2,-1858427.2,-2431223.2,-1908442.5
-993934.8,-381528.6,-1306219.5,-206435.11,-41957.812,-0.2579052,-250462.66,-0.2551583,-1083369.0,-497279.66,-0.2657708,-930115.94,-0.213101,-2280637.2,-0.26851475,-0.24200378,-1258412.4,-269496.12
-2224779.0,-1936172.8,-2582416.8,-1216195.8,-2486222.2,-0.2499306,-2158709.8,-2424950.2,-1655741.0,-2099980.0,-0.2637261,-1264740.5,-1412497.4,-2916007.2,-1063000.4,-0.23375423,-1440851.2,-0.22916639
-703648.7,-0.23462255,-1696594.4,-2227896.2,-2476102.0,-3377898.8,-2386587.2,-0.22742917,-2511084.8,-1984760.9,-2122585.8,-2983677.0,-575265.5,-0.22139923,-3835811.0,-781293.8,-2599919.5,-1797146.6
-3971788.2,-1665419.0,-1661812.2,-2923895.5,-2431393.2,-3757599.5,-1149188.5,-2180874.8,-2633172.2,-2206312.0,-0.26464105,-0.24407518,-0.22035722,-2607314.5,-2068013.5,-1459538.2,-3411804.0,-2699949.2
-1567176.9,-1735921.6,-0.22546868,-195936.8,-2028234.5,-0.23784645,-1388433.1,-642151.25,-0.21077059,-1139085.1,-1215660.4,-0.26388088,-1385621.1,-1344670.1,-0.25332588,-1119491.8,-758735.6,-0.23582251
-2581971.8,-494678.62,-384221.78,-1211642.2,-636013.2,-0.21971367,-0.26452672,-0.2511519,-159347.56,-0.25527442,-0.25570375,-274735.78,-0.24255516,-667047.2,-242325.5,-0.23016584,148031.36,-762250.8
-2304328.2,-0.22444405,-192765.25,-1403161.9,-910188.06,-0.22845128,-3493.3772,-698591.94,-666015.0,-0.2169426,-556226.4,-0.24453017,-0.25584304,108535.47,-0.24696074,-1163561.0,403665.28,-0.22745939
-766470.25,-1587380.9,-2329732.5,-0.2496072,-0.22012503,-1275411.5,-1722907.1,-999440.7,-1231802.5,-960416.2,-1805130.1,-0.22736369,-2299022.5,-1966480.2,-136403.0,-2108921.0,-1897860.2,-0.28360215
-1644081.5,-0.25575817,-366636.25,-116025.75,-2704950.8,-0.23846945,-0.25976303,-870970.1,-1218509.0,-1741019.2,-2397975.0,-2547001.2,-2277316.2,-0.23147814,-0.25848073,-1674506.9,-534008.56,-1264895.2
-0.24019377,-611653.56,-0.22986452,-0.2393781,-1516414.1,-1304953.8,-0.25241557,334697.5,-1180710.9,-0.21183321,193111.94,-761554.94,-364244.25,-46584.53,-0.22804962,-59584.64,-0.24886565,-654969.06
-1649193.9,-1358769.1,-461680.6,-453336.56,-1287380.0,-2688481.2,-2226083.5,-1926825.2,-1902897.8,-0.27600428,-1760496.6,-1795341.4,-2121748.2,-1740411.4,-0.23804547,-0.23843476,-0.29477915,-0.22390875
-1770637.6,-1051326.5,194439.55,-0.24398313,29403.396,-1044546.56,-905947.9,-0.18779033,-0.25739515,-0.2630293,-1502118.6,-1196386.1,-1021732.9,-124984.68,-0.23790152,-0.259385,-162186.55,-0.21325892
-2852584.0,-980180.6,-2750710.5,-2651583.8,-2460215.0,-3019593.0,-3695627.0,-2234282.2,-3058183.5,-0.24954537,-2154466.0,-0.2730813,-3005477.8,-2309749.5,-3332738.2,-0.22687286,-1090087.2,-771928.56
-0.2545098,-899356.4,-1125849.5,-0.23340814,-2411057.5,-2841853.5,-0.25831756,-1446750.2,-1564817.2,-0.27859533,-380944.84,-2264906.0,-1349779.9,-2486921.0,-2148852.2,-2629263.5,-1537736.0,-1121645.9
-2141379.0,-2460998.0,-3756502.5,-3938339.5,-2490398.8,-3305631.5,-0.2527976,-4320013.5,-3056855.2,-1642602.5,-3285577.0,-0.26196072,-3788830.0,-2191052.8,-3251417.0,-2398498.0,-1452166.1,-2344809.0
-3402636.0,-2282044.0,-4258502.5,-4356932.5,-3816383.2,-3639440.0,-1749940.4,-4069626.5,-3277952.2,-3457602.2,-1250255.4,-3664405.8,-3364759.5,-3803524.8,-3104010.5,-3055089.8,-2466720.8,-0.22240293
-1148151.4,-787718.0,-1648892.4,-1402033.2,-871388.2,-0.24183846,-1599822.1,-0.24113157,-1470013.2,-1092838.2,-614182.8,-1640503.6,-1139363.8,-750969.9,-0.24571978,-0.2665611,-0.24285898,-0.23011942
-1773507.1,-1656910.5,-1626942.9,-1471736.0,-0.23479195,-1607019.9,-0.2304442,-1543862.1,-1909555.2,-1900546.2,-0.20455384,-2210179.2,-0.23568107,-1160047.6,-0.24009497,-774294.8,-1354567.6,-885134.6
-2047081.6,-1292263.1,-2562667.5,-3732851.0,-0.2364599,-2713269.2,-2756674.5,-494007.2,-2351114.5,-2562191.0,-3038218.5,-2826018.2,-0.22244279,-2357679.0,-2732847.8,-0.25342304,-2502247.8,-2567226.5
-1268328.8,-111376.62,-2162233.5,-0.216483,-956361.0,-1759052.8,-2396237.0,-1980142.8,-2105171.0,-1762161.1,-2003020.0,-0.25846335,-0.24519761,-1684322.2,-1597477.5,-1088815.4,-0.26435134,-583224.75
-0.23347068,-2097238.8,-2669387.0,-1377465.1,-2132139.2,-1269155.9,-0.21104899,-1905170.5,-1774107.6,-524165.25,-1549312.8,-256886.7,-2072493.9,-0.25110212,-2402216.5,954860.75,-1483335.2,-0.23505645
-2559395.2,-1133017.5,-3266441.8,-2903577.2,-2885389.0,-0.21475965,-1614266.6,-2141047.2,-2098119.5,-1171684.0,-0.22334386,-2516406.2,-0.24090348,-0.2605259,-2420892.5,-1386613.1,-631781.94,-1964325.0
-0.22680688,-0.2621796,-1380441.9,-1766843.1,-904169.4,-1792618.5,-917965.4,-2989719.8,-1283642.6,-0.242984,-0.22105928,-2071748.1,-2414534.2,-1626661.8,-2514801.2,-1389621.0,-2283155.2,-868246.9
-0.23598583,-1306099.0,-0.23735304,-2075902.2,-4083225.8,-1584887.2,-2973546.0,-3277285.0,-2127155.0,-2032873.8,-1596721.1,-1608133.2,-2431933.5,-1758935.5,-1427544.8,-1560769.9,-2111147.5,-0.25459895
-991544.1,-1948284.1,-1700334.4,-2138448.2,-1314504.0,-3282310.2,-2565117.2,-0.23632781,-3457780.0,-0.2466931,-2300173.2,-3003872.0,-2403352.0,-0.2172465,-1455880.5,-2142566.2,-0.25399095,-79264.95
-0.22223684,-1961659.8,-1017313.06,-2218191.2,-1469036.2,-1541541.2,-1871470.2,-1809145.4,-2038549.5,-0.23248518,-2715041.5,-0.28510207,-2301864.0,-2750906.5,-582464.06,-2476404.2,-2835467.2,-0.25008005
-3606930.8,-2548402.2,-3284021.2,-3294714.0,-3502908.0,-3669122.8,-2287937.8,-0.23282677,-3856510.2,-3935833.2,-3663894.5,-2102928.5,-3698105.5,-2561163.2,-3609521.0,-4541952.5,-1140452.4,-1900677.1
-1244555.9,-488716.88,-1655348.0,-770473.2,-1685070.6,-0.20895544,-1670733.5,-885880.9,-0.27184668,-0.25635427,-2497455.5,-0.2325261,-704413.25,-373636.94,-853615.75,-1148025.6,-0.20633453,-1097445.0
-1653273.9,-2168524.0,-1236499.1,-1480875.0,-0.25082365,-1225879.1,-0.1843463,-2594245.8,-1762244.8,-1856874.9,-732472.6,-2462017.2,-2141467.8,-1371332.4,-0.23419075,-1735771.1,-0.22838762,-1853203.2
-1772804.0,-2493070.2,-0.20705274,-2769713.5,-0.23637626,-2203620.0,-1802818.4,-995476.5,-0.23217633,-2895438.5,-1321472.1,-2041695.1,-1445064.4,-1356959.6,-1818227.2,-2601412.8,-1155282.9,-0.23905922
-1547066.2,-837327.0,1092.5956,-914332.5,-609765.1,-0.23482527,-0.26306126,-0.2732285,-0.24156708,-0.2222233,-1133861.8,-1235901.5,-607039.6,-0.2534269,-905192.25,-1818291.5,-1359087.1,-158824.66
-0.2408898,-51521.4,-1684019.6,-2032488.9,-3085968.0,-0.23040652,-751981.44,-0.24418165,-2132924.0,-0.24493963,-0.20457326,-1020221.94,-948473.2,-827066.44,-1337320.0,-1691317.0,-1114251.2,-2126205.8
-0.21823315,-1236239.9,-1887657.9,-2003671.9,-0.23566489,-1046718.8,-0.2104971,-1301210.0,-832358.94,-1343295.2,-431068.34,-166217.86,-0.22852793,-792543.3,-2130023.5,-0.2690641,-1210123.1,-1301193.9
-1427595.8,-130580.83,-0.21826635,-1947343.8,152568.95,-1797353.1,-0.2523785,-1332619.0,-1630523.0,-1545757.5,-0.23009767,-549715.1,-0.25995776,27484.127,-0.25372532,-175606.75,-0.25764185,-1287463.0
-0.25384486,-455353.34,-2605291.8,-0.25250503,-0.23751874,-1999185.1,-455751.16,-491009.1,-0.2737772,-1755437.6,-0.22812328,-943851.3,-1136946.5,-1229626.0,-822263.4,-431900.7,268859.12,-3001000.5
-2219617.2,-1753244.8,-0.24173905,-1318045.1,-1410992.6,-0.25452605,-1773642.6,-1049819.6,-1489420.8,-1487516.6,-0.22212392,-0.22088026,-3260329.8,-2064881.0,-0.24385266,-1325441.0,-757066.94,-2108044.5
-1210637.0,-1957615.4,-3037435.0,-2782192.0,-3648558.8,-1461024.0,-740916.44,-0.28388909,-0.19141853,-765399.1,-2342764.2,-1712268.1,-1963951.8,-1541692.6,-2901662.8,-0.2293444,-1723188.9,-2338954.8
-2493614.0,-2671840.5,-1879527.9,-3244400.5,-0.2083475,-4285303.5,-2429223.8,-4458935.5,-2713005.0,-2796160.5,-0.26243317,-3534894.2,-2360429.5,-2845188.2,-3030408.5,-2902739.2,-2422059.5,-2123240.5
-1627173.0,-1513482.8,-2178996.2,-0.21677226,-3202152.0,-2620958.2,-3525944.5,-0.27040228,-2248362.5,-2920600.2,-2486823.0,-2538252.2,-3137991.2,-2189579.0,-2829138.0,-0.25388646,-2169013.0,-3351994.0
-929489.1,-0.25021255,-0.26124865,-1840533.5,-0.2696986,-2503718.2,-1784524.4,-1469029.1,-1297057.9,-0.28152847,-2959192.5,-2294859.5,-1330192.4,-2068526.6,-855644.06,-1937587.4,-754214.75,-1671243.8
-0.2544754,-2806969.2,-0.23805028,-2378776.8,-1514050.9,-1900693.0,-1930599.2,-1358185.6,-1750601.8,773170.94,-2481245.0,-2869200.5,-0.26605493,-2690467.5,-1892727.4,-1027872.1,-0.21925347,-1182486.8
-661698.9,-0.21893214,-1913301.8,-1735963.8,-1486835.2,-0.23647983,-2007791.2,-0.22237702,-1674536.4,-1329134.8,-747790.9,-417850.0,128348.1,-0.26184946,-1536217.9,-695253.94,-0.2348828,-1797436.6
-456941.0,-938178.9,-1243549.0,-0.23264189,-0.22806989,-1989202.2,-1099240.8,-991140.25,-1404673.5,278732.9,-0.21671037,-928727.8,-1149116.9,-606531.75,-0.25944474,-271680.53,-0.23772162,-0.22530536
-0.25383314,-2303239.5,-1720302.0,-2483332.8,-1822475.0,-3251567.0,-2584171.5,-2526301.5,-2505167.8,-2100250.5,-2487114.5,-2696476.2,-2324808.5,-0.2626629,-2639846.0,-1960382.5,-0.25174236,-2275590.0
-1491592.0,-2039142.8,-722567.2,-2629544.8,-3219207.8,-1274289.6,-1640879.4,-1215323.4,-0.21603845,-2284123.8,-1690900.9,-0.22576664,-91163.94,-0.25618964,-723760.3,-0.23689578,-795918.56,-2138721.0
-3632724.5,-874181.5,-2640492.2,-340711.47,-1400203.8,-0.22957367,-1924634.8,-3136508.0,-2551050.2,-0.24665222,-1997174.8,-825129.06,-2043934.0,-1655672.5,-1758193.2,-1699334.0,-0.23725536,-0.22381024
-1616800.9,-1446166.4,-1288602.2,-1083028.6,-0.2284999,-1655137.9,-1349840.5,-0.26521868,-1410424.5,-1700067.6,-2177018.5,-1734339.2,-1657949.2,-1545085.6,-0.2261528,-0.27366346,-0.21620022,-907221.06
-1651718.0,-2866784.5,-940948.25,-1237319.2,-3560778.0,-2534812.8,-2313033.5,-0.25526258,-0.24572837,-1880603.9,-0.23580223,-1362775.1,-2672743.5,-1785880.0,-842465.6,-1890873.2,-1494975.2,-2481188.0
-2200607.0,-3197268.0,-1832460.1,-0.25601044,-3736769.8,-2632248.5,-4367755.0,-2952101.5,-2513763.2,-2553226.2,-2812588.2,-2077988.2,-0.23686415,-0.27220458,-785791.1,-1414109.1,-1713286.5,-1845660.8
-0.23944852,-0.22255097,-561684.25,-161072.34,-812083.3,-1003488.75,-138613.23,-0.24013002,-54793.574,-0.21258728,-0.24089465,442436.16,-1090332.2,-457620.06,-724706.06,-0.24964195,-0.27224898,-278561.12
-1352569.2,-1566526.1,-0.25156915,-2626955.5,-2172861.2,-1757244.9,-2090557.5,-0.26410973,-1360305.0,-813327.7,-0.24068782,-1843848.9,-1346805.4,-579322.2,-2846157.8,-2358930.8,-0.22285259,-1698901.1
-1060352.4,-0.24287917,-0.2641255,-0.24021812,-1659530.1,-0.22180368,-0.26322082,-0.20886311,287944.88,-0.22996439,-252742.02,-1310018.8,-1060345.0,860011.94,-649685.94,473819.4,-1409543.5,-454967.72
-1402037.1,-643450.44,-2916584.2,-2357647.8,-0.18274236,-0.24857824,-2002144.9,-2915002.5,-1629091.5,-3255762.8,-1940266.6,-0.22643276,-3316536.2,-2949255.5,-1891790.0,-1475977.6,-1809898.1,-1752741.2
-0.2591028,-1470.9767,-8980.119,-247102.86,-0.22717233,-0.2642745,-248334.64,-1252797.5,778445.25,-92055.1,-0.2659271,-1239382.2,-1515247.9,-1436236.8,-451372.03,-0.262672,-0.25781113,-0.20379205
-2325466.2,-2975491.2,-1029118.3,-1429506.5,-0.24199684,-1792243.6,-3097127.8,-0.22615285,-1634081.5,-543222.6,-2087100.2,-2073297.8,-3132541.2,-1542188.4,-2646590.0,-0.23921655,-2078129.8,-1532444.5
-1614777.0,-0.21780707,-1082198.5,-0.22127378,-727297.44,-1207497.1,-0.22262895,-897093.8,-0.28504702,-302693.0,-891701.9,-1564232.8,-1072557.0,-0.20638733,-0.24201636,192309.66,-373167.56,44440.95
-2177264.0,-1370453.4,-1564491.6,-0.22456768,-2757098.5,-1496553.6,-2329197.5,-1998390.2,-2350592.0,-2609993.8,-733424.7,-1801061.4,-2558906.8,-0.2672382,-2084730.9,-1170027.1,-1691724.4,-0.2757662
-311814.72,-1383790.0,-0.23746309,-0.22611552,-0.24107105,-0.25841853,-1316060.2,-980582.75,-360480.56,-275271.5,314797.22,-341739.97,-0.25670043,-194970.86,-0.23667163,-2176959.5,-0.22743332,-1645193.9
-2934778.2,-1760682.0,-3190295.2,-0.24763416,-3360843.0,-2292023.5,-3259311.0,-0.23496358,-4373178.0,-2359036.8,-2502332.8,-2135550.5,-3131141.5,-3555565.8,-2685057.8,-2861169.2,-3041452.5,-1589159.6
-1043062.3,-0.20391758,-919463.3,-825454.56,-0.23965356,-1905941.4,-245276.78,-0.27297357,-1672474.0,-0.22691596,-1722834.0,-0.27595958,-880887.06,-1258775.0,-1005063.1,-492506.28,-654051.8,-452659.1
-1504498.6,-200650.84,-740260.5,-2233751.8,-877150.0,-2473142.8,-0.2374178,-0.23271407,-1076352.6,-0.19906062,-0.2648078,-1567776.1,-1823375.5,-598792.06,-1768550.2,-0.21521857,-368579.66,-232637.73
-351123.2,-2025370.0,-0.24387148,-551158.06,-1240408.0,-1063942.1,-1825472.8,-0.24109901,-1062405.6,493948.06,-648167.0,-134868.02,-0.2440605,-1041081.7,-1011268.7,-0.26439202,-0.2147022,-490089.5
-557941.0,-1354399.0,-439909.66,-0.23159097,-2469065.0,-273634.94,-777358.75,-0.26944655,-0.23178227,-1494248.2,-1311576.2,-1426990.2,-1089480.1,-0.2566643,-191361.62,-1128549.9,-1286130.5,-0.23299703
-1501899.1,-2641199.8,-0.21506305,-2281764.2,-2933095.8,-3056695.0,-2805511.5,-2532159.8,-3507896.5,-588604.0,-2273130.5,-2501190.5,-3948548.0,-3619429.2,-0.25869358,-3705874.0,-1718383.4,-2744616.2
-1779079.0,-1962038.0,-1736739.4,-0.22727086,-1835443.2,-904426.75,-2804311.0,-2533375.8,-0.22629136,-2024289.1,-1244654.4,-0.21524425,-2681256.0,-1239640.2,-1968898.1,-2277815.8,-1142961.6,-0.2608724
-1748149.4,-3814198.8,-0.2227948,-3328054.5,-3566679.0,-2347118.5,-2553736.0,-2655823.2,-2438673.2,-2934819.0,-2287693.8,-3875990.2,-2193553.5,-2238830.0,-1043293.7,-2736762.5,-2725435.5,-0.23337664
-0.21349952,283410.66,-978538.0,-646745.4,-0.2676404,-0.22608696,-0.292369,558434.56,-0.24478044,-0.2613667,-754792.8,-832205.2,-0.29000643,-146318.25,-0.24806954,1167436.2,-238808.69,-1099020.6
-1068649.9,-3601748.2,-2314613.8,-1711422.2,-2338890.5,-1807503.1,-1629542.6,-2631659.2,-2010679.2,-2549037.8,-0.23762126,-0.255171,-2887468.0,-2067969.0,-1439420.9,-1981660.0,-486186.88,-0.2258857
-1667672.9,-2128628.0,-0.21219984,-3014205.5,-1582688.4,-2451053.8,-2527143.0,-0.23692515,-2060340.5,-2294404.0,-0.24176058,-2299465.5,-1835030.2,-1297572.0,-301822.22,-1618553.2,-2546767.0,-1541773.8
-0.21558665,-779070.94,-0.2606301,9049.244,-1141008.4,-0.26755863,-0.24035935,-0.2461314,-1433057.4,-1453266.2,88127.16,-1759320.9,-0.27003863,-1077089.9,-1378412.0,-826894.3,-418242.16,-0.24652395
-0.2004458,-651209.0,-699748.8,-0.27583477,-1258790.1,-247408.03,-461002.25,-1856776.2,-418843.22,-1266200.1,-0.20123738,-0.25235268,-1762957.0,-0.26841438,-0.28665176,817855.5,-680182.5,-835601.94
-2670795.8,-0.23787306,-3861868.8,-1343020.2,-3087811.8,-1860216.1,-2952616.5,-3700201.0,-3075879.2,-3467797.5,-3520215.2,-3270102.2,-3523212.8,-0.23536283,-2720218.2,-3033330.2,-3063199.5,-2506925.2
-488989.97,-1257774.5,-0.22071528,-0.23733847,-1788532.0,-0.22313116,-0.236102,-812293.3,-0.23066665,469353.44,-0.22163522,-0.23532209,-1739896.1,-0.22375453,-363032.34,-0.24886549,-1201429.1,-19034.133
-1251164.8,-2039062.5,-2033545.1,-2909963.8,-3364500.0,-2750975.5,-1876479.0,-3234492.2,-0.24977472,-0.28483453,-0.23721582,-2661380.8,-2430556.8,-2067222.2,-1013078.06,-2991501.2,-2614589.0,-2060405.5
-379331.3,-0.24928734,-933194.94,-0.2194736,-974037.75,-490552.22,-351966.5,509108.75,-596084.2,396472.44,-499876.3,-0.2730994,-0.22038078,-0.23568569,-0.23762843,-0.27128267,-0.23481189,-0.24563737
-0.25246653,-0.25589722,-1356687.5,-82534.78,-785474.44,-3138.3,-0.23283869,-1258992.5,-0.21953519,-1180002.5,-1001559.9,159362.11,-1122727.8,-1006079.6,-0.25777045,-494930.06,-972567.94,-0.20017004
-3718124.5,-0.2397726,-1388965.9,-2913974.2,-2873661.5,-3586409.5,-0.258065,-2577289.8,-0.26347277,-3096691.5,-1984653.0,-1147074.9,-3659291.2,-845548.5,-2459753.8,-2491222.0,-2248925.2,-1056298.6
-910221.6,-146299.92,-586125.25,-1430263.6,-0.22450551,-1436040.0,-0.22774373,-0.25557512,-2332568.5,-367578.8,-1588957.1,-697362.9,-0.27299926,-578045.6,-0.25805885,-1372254.5,-1541407.6,-1059087.2
-1345316.4,-1512245.4,-1444956.2,-2459895.2,-2068309.8,-0.24229203,-0.23979291,-823265.6,-2459670.0,-0.23436823,-1563403.2,-2692122.2,-1976997.6,-819363.0,-349440.7,-1945875.5,-2001854.1,-0.23826978
-1143513.6,-1871381.9,-2079241.6,-2399158.8,-608889.4,-0.21947846,-0.23985872,-2287649.0,-554135.94,-244877.7,-1391293.5,-1886853.8,-1791785.9,-1519046.0,-2461731.2,-0.23827128,-0.2623713,-486246.38
-0.24316978,-1061267.1,-1521809.5,-549116.1,-798286.06,-1282813.0,-1818473.1,-1671115.9,-0.23755391,-1146357.9,-517296.06,-2228554.8,-0.20461982,-1258743.0,-679382.8,-0.25954482,-1688562.1,-0.23931487
-0.2547025,-244218.95,-2265510.5,-0.22959813,-889547.3,-1333398.2,-1072000.0,-0.23991117,-0.25066152,-1152155.9,-0.25998026,-203532.22,-0.24660765,-1046004.06,-963328.6,-1519189.4,-507006.34,-538340.6
-0.19959745,-1002434.7,-1320755.2,-1177011.8,-2757276.8,-2697709.2,-0.23574457,-1737182.5,-1699942.5,-2144680.2,-534929.3,-0.25106454,-2216147.0,-1090939.9,-2322763.5,-1861687.9,-709239.25,-0.2365082
-939209.2,-0.207294,-0.2631295,-267738.97,-1488206.8,-103466.82,-676993.25,-633999.06,-0.23934498,-675997.7,-0.22040261,-0.23333327,-0.27107063,-0.21487857,-1031482.0,-647235.3,97512.78,-872108.3
-0.2507073,-1701952.1,-1997889.8,-1149943.1,-1726591.9,-1820147.0,-0.23625353,284949.06,-1092362.1,-566270.7,-0.20633622,-1971893.0,-0.24366255,-0.2698921,-783158.5,55659.47,-1723143.9,-1213182.6
-1070702.9,-14608.481,-0.2539154,-0.20432371,-0.24865472,-508245.9,-1956514.2,-251121.55,-0.24907821,-0.21124214,396742.1,-1092243.4,-0.2611525,-170947.38,-1022447.6,-0.26976243,-1765389.6,-0.21117967
-1852356.5,-2249623.0,-0.2504883,-834745.4,-1801563.6,-2486714.5,76095.75,-1271306.1,-0.25373018,-3358974.8,-1065090.9,-473779.47,-2108193.8,-2135224.5,-0.2115933,-1427371.2,-741041.2,-0.22683208
