0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
170268.86,152446.69,181268.56,624503.1,159358.05,152654.0,173547.7,796082.0,766308.9,1321133.1,831902.06,105457.71,714026.75,519853.6,1397041.0,90581.26,-136424.6,116167.22,114576.45,121290.69,84390.664,692519.4,1310776.0,87404.23,1092134.0,103461.6,1504642.0,-289018.16,-50176.484,-608710.0,698828.56,732342.25,1385445.5,1002737.94,241451.78,494171.66,503225.72,298645.7,1220276.2,138557.7,89605.9,-96690.11,-441159.84,1110356.1,912538.9,1986383.6,147546.53,123792.555,1560603.2,128510.82,834577.7,1638481.4,171875.8,185267.45,128365.6,102839.8,888735.6,1666707.5,138477.55,161753.44
18918.277,16483.74,1071680.1,11977.12,16867.676,13586.56,386330.72,-587499.4,-513999.6,16938.133,984619.2,13848.318,11082.688,457641.4,400970.9,874035.25,6913.635,9988.013,1342176.8,12171.818,-601952.8,-966769.5,-553238.1,610730.44,120126.57,12104.929,9908.321,572743.94,608032.0,9550.298,1323612.1,11985.359,56916.152,10170.153,8950.645,10708.591,12005.508,12642.566,266854.34,14101.564,-1060710.5,-531243.7,13033.528,13150.772,17727.541,14390.92,455171.22,182600.12,18927.723,-194495.52,462600.12,12550.858,-599366.0,121835.625,532375.8,1830579.1,17175.336,1088158.1,-336470.4,15629.221
16995.95,20470.666,-1025674.56,17708.068,15591.204,-14696.748,212097.16,16698.166,17025.004,16352.142,14964.265,12266.614,14369.765,14172.343,-1322802.6,-2114289.0,8707.818,-2375002.5,-28972.957,11424.728,12608.077,12763.701,15286.935,332520.12,1760708.1,858284.25,10778.065,9397.475,-401217.34,10597.581,922948.1,125079.984,13175.358,564875.4,12765.149,-712870.5,727536.94,33123.258,13446.609,15531.806,18067.031,16575.611,12899.908,-276446.62,1067329.1,36197.555,544100.1,524141.38,435531.53,1294132.4,1354555.0,396831.4,18199.305,451951.38,350319.22,-213606.7,745359.0,15403.483,16678.74,18213.697
7111.7495,8430.804,6726.9385,5853.5293,6734.565,528760.0,5270.619,-224737.53,4483.2295,-381567.47,5517.761,6817.273,4361.5513,5526.081,3804.3044,3111.8247,4552.3975,2882.7832,3603.4114,-1545878.1,-1438205.8,3317.513,768502.44,165223.98,136425.58,311013.8,697625.9,499602.25,-171476.53,1623963.1,-582751.0,5825.3193,4245.32,646018.6,-623606.5,4073.8542,3966.0386,5905.969,-782110.6,4915.036,-332266.78,178790.2,1051315.1,69141.805,500550.22,-118885.31,730993.2,-477608.78,5430.0957,5624.4375,6186.3706,5982.826,-19044.895,7171.0317,5466.6743,5430.33,6427.9253,-667696.56,6348.9395,7019.7114
5426.927,5342.63,488591.34,-378782.5,-415839.75,-1118421.1,1528622.4,-432592.9,-874167.4,-310953.9,477174.94,689155.3,1594880.8,-201310.66,-355886.6,-391675.22,-682532.94,3956.238,3686.163,2782.4473,2984.0278,2637.2358,3077.6882,-156258.28,2380.0842,2493.071,-205841.89,2560.0251,-267374.9,2735.8965,-40518.574,667751.25,736907.9,-231334.62,3995.5916,3702.1428,3658.3494,5114.5815,4553.535,4240.64,4506.949,4896.417,-576550.56,4131.2983,4294.9824,5255.348,5228.7905,4850.3706,5077.451,4356.6895,1370422.5,4825.3223,17234.637,409672.56,23465.254,4168.661,330976.22,257437.9,4809.7715,5129.64
84220.6,11805.862,12818.646,-666997.06,-1172253.8,296099.6,9524.606,950008.5,-260917.42,-353186.8,9938.921,157238.78,955301.75,1117356.6,148019.61,-1088296.6,364175.94,1235487.9,740374.0,-116995.555,-917592.6,6051.1216,4386.028,6024.033,877385.4,-694959.1,-1019196.8,242261.39,5002.271,6991.7754,7309.171,-184539.62,7982.3823,7361.641,5882.7983,-169550.14,7161.7188,-24467.89,-232128.95,8893.63,6811.3784,9250.75,787382.6,7123.5923,375101.28,10520.958,-278299.3,9582.755,1894007.4,474196.3,562044.9,162475.25,465376.94,10247.093,10515.659,14948.689,9494.943,12316.861,9302.919,11267.103
-1280853.9,-255688.27,37405.12,48401.047,25853.596,34325.16,30613.947,531010.06,-741755.56,27288.643,33850.48,118915.8,29881.207,22124.441,28554.615,-954604.75,364819.62,14670.828,21250.03,28634.887,18224.406,23659.684,19403.662,1134599.8,21641.113,646471.56,-539024.4,20567.203,24513.105,-1275502.9,-187762.44,262389.75,485464.66,939171.4,931168.0,27249.957,31531.701,-35676.285,-1117269.0,-638166.7,33193.598,28347.098,-205668.69,30864.717,37556.18,29430.836,1391291.4,-291259.03,26734.316,28676.674,26325.506,-1345304.2,-1069486.0,28903.02,25236.283,28797.525,877734.8,46964.574,-54847.336,1198003.0
32817.645,296825.12,31800.445,27105.85,31251.176,25450.559,17875.81,19269.018,22999.457,29430.717,22846.998,22296.598,20849.324,28249.664,26422.23,-441148.47,-736341.56,-1060528.2,14494.54,-276431.34,-636000.9,24387.54,13707.205,14067.246,382277.3,243791.2,13720.847,18079.258,13771.763,13410.489,19656.973,15916.075,1448005.2,1077622.4,17617.852,681541.0,-1213230.5,-586885.44,25427.1,23521.29,-681022.56,-735442.44,211522.6,611619.75,22452.275,656459.5,401431.94,873149.3,1948431.9,19978.395,-539294.25,18897.55,30931.787,27074.887,1260451.8,26311.922,29394.9,708399.06,139952.88,799973.9
75957.33,81749.13,64853.883,50360.805,77409.336,472561.2,1233518.8,1212623.9,780990.9,646152.25,579765.1,53845.39,48598.13,52826.64,35669.867,-972138.94,30069.152,35297.676,21754.537,-1315026.2,47900.15,45852.01,35005.195,445841.78,1493310.5,33496.195,1093914.4,15033.895,41619.02,29336.482,39880.598,664923.06,1147427.2,-145878.61,693011.1,2212344.5,44211.12,657226.4,1298833.5,53842.03,-841745.6,-782439.5,637132.06,63036.83,336987.16,68749.99,60254.04,53415.375,428738.34,58471.18,-291048.28,-319877.1,58247.26,55478.707,1233563.0,47526.492,1170545.9,1285863.4,1004496.44,-198045.02
741299.25,-271284.72,58418.918,43810.523,381463.53,40194.168,2214727.8,799850.8,322259.38,33724.402,45961.887,-767384.3,31652.988,1776797.9,31552.062,-367553.6,26382.43,19871.605,-1372354.8,142173.9,1027573.94,587730.2,-245284.9,702345.56,1025902.8,-65581.89,767110.8,-587809.2,26126.43,743947.1,25403.809,34015.836,29060.39,822635.75,26824.545,24343.516,685227.56,1940354.6,901262.75,36310.2,1153038.5,1091950.5,-328048.84,-259778.0,42471.492,58326.86,295912.0,462566.28,1572411.9,42693.023,410638.53,42397.785,1076698.0,1291740.8,929917.4,42102.996,41723.36,2212539.0,592670.75,32210.695
277509.5,1229441.6,912802.6,1715487.5,1336643.0,677412.25,1780810.5,15654.313,309049.88,9083.793,-842390.9,35441.32,830452.2,1949281.2,633570.8,-380856.75,916337.7,-503848.94,570608.06,8655.685,8794.929,5939.9355,10069.947,7675.4546,659199.44,8742.105,8576.734,-1057220.6,8667.39,10892.888,8292.782,12108.086,-1084056.9,-1454668.2,-835305.94,-490624.6,-957683.0,-1326842.5,943677.8,-1178086.0,8852.135,9470.281,17056.719,12768.924,9817.479,15886.456,356302.47,10371.619,19579.828,14084.909,1248053.9,-1269192.1,-626135.75,1142381.9,338928.12,1394631.1,1566613.6,-240467.48,12881.062,14397.708
85926.65,82110.77,53614.32,611494.44,1355588.9,70604.484,49131.81,65289.24,61163.234,571695.6,62849.656,-396125.84,41688.445,142820.02,398555.28,135642.73,36520.094,31144.39,-217513.89,-107102.73,53476.965,-483173.22,3634.571,1860401.9,1388178.8,26733.63,40222.258,-667411.06,393901.8,45730.26,1239619.1,43161.61,50698.438,57033.44,400559.38,739059.56,325958.34,-999838.7,-156943.39,56939.168,58499.73,69314.4,68022.95,62773.605,77457.6,70862.195,283223.94,-362771.44,61497.676,61183.35,-377875.5,2274173.8,-896612.4,1222394.0,1257741.2,1409748.5,481452.7,71986.84,306666.78,1219733.6
560051.06,116489.44,-838169.8,43234.33,39254.043,-595841.7,1636242.2,40459.785,48673.28,42854.652,35162.203,843552.25,-200353.22,34399.234,23825.967,26069.41,23089.43,27554.209,334105.9,572570.5,662310.94,23269.738,252605.1,-210476.36,703403.25,27444.098,-230476.14,24525.42,-459049.25,24557.752,29876.43,39812.74,-441242.7,-826596.7,641349.8,638560.0,42358.766,34026.41,42327.656,361781.16,30390.383,1844756.6,666134.4,55782.56,-713336.5,496328.72,777754.94,259559.12,45560.836,42475.207,260141.8,45094.66,-300570.72,2166854.2,50763.465,1587025.8,58958.406,37965.215,939194.75,44568.98
870941.9,-432053.03,1814.9474,1951.4374,1405.4648,201307.34,1396713.4,139302.6,1211.5123,1365.2257,947146.44,1186084.9,432722.1,437741.9,94843.89,864.92096,1057799.9,1165.3027,983.02576,648.1383,-774189.4,964153.0,695742.94,1339677.1,1352235.2,648668.6,-256482.27,991354.5,766.7475,806.0277,1128.521,-1871099.6,-1387216.6,1274.4597,-460295.2,39378.15,1018.42487,1335.7173,1123.224,-1090612.6,1386.8181,628678.06,653110.94,-379933.06,-956526.3,1938758.8,1208440.0,652859.0,1658944.0,1161089.1,1554277.5,-216659.64,1384.6401,1332.9174,1952.8783,1257.3267,1452.0592,253170.77,1810.3242,1860.6406
102165.11,101074.34,1010968.06,101243.63,121072.42,597012.56,909762.3,102836.125,-278198.03,470737.97,328556.97,880072.75,83647.58,-705448.5,93108.2,52032.742,62271.695,115459.76,66119.875,-933941.5,175252.9,-370326.78,56773.56,77485.58,69051.96,66816.02,65380.74,473492.62,870468.4,158097.56,236073.8,67009.03,916545.56,72005.05,-203329.78,-77079.23,-193785.06,102881.016,-852383.56,351994.7,100064.18,1414854.6,115827.32,111753.625,2310757.8,510233.34,115148.9,1634714.6,2864366.8,84581.68,120778.54,1064887.2,94695.52,1750043.4,-75028.6,92770.49,116778.445,106720.336,603204.4,102547.54
45630.746,1531745.2,126478.016,46276.94,31462.9,725385.1,-475370.1,32653.691,45953.297,-299456.8,570268.3,26037.467,296713.22,1664526.6,25603.527,31972.287,23682.363,-592621.25,21443.166,27539.783,25692.848,23663.502,-172980.39,830221.9,21669.451,783559.75,-759878.75,15579.962,24003.686,17478.727,405302.6,623246.6,-602124.8,1212331.4,242921.69,31950.09,1418151.4,-347303.44,31921.148,-226261.11,41466.625,33906.242,30010.447,33868.305,1342008.6,1131248.8,39141.32,34459.8,30795.883,32510.1,683782.7,-892184.6,34436.65,-85865.47,902540.5,43529.406,913103.3,983339.56,857473.5,49992.965
56753.97,58172.367,65485.047,52396.3,54101.242,788505.44,50710.645,1387957.5,48891.246,45889.258,-267016.75,596695.06,569089.75,484604.22,32636.23,-463140.38,31093.729,1546283.5,-201690.33,31633.107,747130.44,24405.102,35352.223,31853.486,276013.03,1546379.1,548909.56,28289.34,678865.06,2224853.2,2211205.2,1742251.2,-11207.039,522660.56,298007.12,369986.0,40878.02,-194216.62,-244991.88,43275.066,1187502.6,38291.914,48025.375,53641.2,620310.6,51507.227,584037.75,1713124.0,46141.01,33597.94,1473494.6,46663.09,-490317.38,515784.12,51808.227,64149.266,524424.75,47874.895,43950.152,54360.773
-999688.9,4071.2244,3422.9346,230676.19,3676.051,1342483.6,-432550.2,-1080380.9,2952.95,3031.8472,2909.3276,3134.8396,2466.865,2370.8762,2255.1682,1943.0934,1828.5984,2192.489,2349.2708,1941.1682,1767.6052,2096.8188,2560.9573,733843.1,-551218.06,-164709.8,272432.94,1664361.8,1056372.1,-1340062.4,-117356.3,2139.4766,2667.6094,-1116766.0,1136298.1,3232.0154,-1196276.0,251667.9,2322.2988,-1446136.0,2553.3027,2918.9834,4201.8696,3278.8208,221577.08,1230235.5,4478.0605,210651.42,-220503.39,140938.34,-1329201.6,3453.517,2299.214,-586282.9,3058.941,3099.2852,3261.708,4601.2393,2606.422,469361.8
7869.882,535057.75,9870.197,953669.3,794502.5,9596.962,-156897.83,-538331.4,7223.0137,4964.505,-238757.73,-51994.09,763451.75,933957.4,4285.3794,2933.866,4659.842,5081.209,3960.2905,4851.6123,5268.1567,4128.3735,4356.1167,4074.5422,5733.102,4279.6934,4830.523,3859.2932,-824310.8,418427.25,5006.6606,-443469.0,55242.195,6310.428,4295.232,765991.4,10112.701,7257.9727,-264997.44,-68405.25,-646753.25,183819.8,-170827.55,967131.9,7549.529,84673.36,315038.62,-333806.8,110586.55,926463.56,-101399.65,-346890.06,6423.724,5156.512,6591.735,8358.102,10392.838,8454.459,465385.3,-92436.12
511119.47,4846.0605,4398.3564,4570.7617,782401.1,-436896.16,163724.08,806253.2,-249895.64,3352.442,4452.7197,2440.526,3117.5085,4045.8354,3087.6514,2777.7551,2579.2256,2432.964,-1057632.9,2938.8386,2662.5894,3310.6582,3116.5073,61850.965,747474.9,2384.5417,2483.1602,3244.2158,3164.0354,1443.7347,3656.744,3944.6162,3175.9863,3846.1497,3902.6648,3339.0134,3789.8594,4535.149,4650.921,4198.6177,-1098855.0,4582.3457,1101547.6,-412737.94,212026.9,278361.84,467616.12,4365.3257,495763.2,660604.5,3924.5178,5102.1157,3637.3938,4322.662,-270397.97,1091524.6,551958.6,4716.46,4972.836,4814.765
233445.0,1348.5577,1471.7395,1726.5266,-330181.1,-1141016.8,1203.7847,1123.5579,85670.97,-669622.6,1467.4202,847.3008,-292151.94,-1821175.4,1322.4036,901.42566,781.0169,739.67615,446005.22,386380.88,-324863.44,-337007.16,4440.0996,-720013.06,54357.78,292699.2,-100616.54,768.3034,-1076273.1,-884684.06,1076.1371,1179.3433,1079.3168,1252.5381,378392.53,962.00653,1070.168,849.7327,915.51575,833.615,1496.2698,1146.7726,1089.8853,1129.7666,1700.7911,1708.2095,1218.0282,1451.9948,987.09863,1237.9147,1282.4626,1422.8278,1338.0461,-601115.06,1164.6151,1171.4333,1211333.9,947.3583,1062.3031,1559.3726
32242.186,27789.295,-453052.6,733980.6,18615.096,-637953.25,404548.84,480377.78,21529.203,1250300.4,-77435.8,905433.0,1358422.4,909012.75,14351.667,405980.22,89995.11,403119.1,317496.03,1407002.5,464437.53,1683646.9,815511.94,16411.438,9768.67,7617.584,62831.01,9558.068,13378.923,81919.55,622460.6,1284672.5,151689.53,645327.7,13391.055,12421.386,667884.4,-47929.96,13683.455,13245.377,130177.66,624605.25,16596.338,1097264.4,113393.516,16602.914,-167273.17,1640143.1,15604.872,1487242.1,-1040822.5,22499.309,20945.018,20338.152,77581.93,22937.041,-225429.88,871659.94,17427.887,2003838.4
2090241.5,77401.086,71143.195,62891.97,60542.21,70398.94,62685.72,52353.6,63480.766,797621.44,932544.75,60947.56,-580589.06,443049.47,158338.08,333028.34,-537247.4,-1880368.4,52906.707,488069.22,600288.1,-307341.12,-636540.44,37650.223,36327.613,679973.6,-477818.66,31999.18,310969.9,45535.09,546594.7,50630.348,55939.492,45196.184,52275.605,48047.72,46152.254,47281.99,714877.7,-677460.8,-638719.8,-552023.7,1830244.9,-664639.56,676889.4,970982.56,1186440.6,67183.22,-421435.97,1605634.1,235944.9,775455.8,73192.25,56335.258,59480.125,1574448.2,72688.69,71135.64,75806.21,22525.762
-432700.8,14792.431,9549.868,-1062602.0,8804.76,8074.165,8008.0,1378091.1,6962.017,6237.2017,6750.3525,-182977.78,6007.065,1102327.9,259729.31,-465052.06,-1632862.0,-292508.03,-432118.34,-320795.66,57495.855,427441.47,4713.5054,111754.88,5643.2134,6420.1597,5953.0327,5535.54,5388.0957,-939468.4,540767.94,6174.8574,6125.447,-469671.7,7413.119,9054.599,7972.6255,8496.912,9655.26,-1244218.6,-1152658.9,9827.28,972109.2,7654.8013,11479.488,10456.79,9210.575,262462.28,10851.776,7601.7686,-868097.44,7993.5854,7608.3105,9056.252,-316934.75,102331.11,235866.22,33260.938,608689.7,8412.265
