0,1,2,3
-0.95789164,-1.1074914,-0.29747096,-0.43024343
-1.6102285,-2.5761607,619894.6,-0.6101468
-0.80599487,-0.9935989,-0.28206587,-0.47645196
-0.8646816,-1.8658493,-144957.58,324009.7
-0.60470045,-1.5628307,-0.23403652,496091.1
-1.112992,-2.088967,581199.4,-0.30186987
444087.66,-0.97889525,-0.3014522,-0.3067849
-0.5186583,-498259.84,-0.45781955,-1.3972603
-0.8937198,-1.0678849,-0.30404508,-0.46018308
-0.9811466,-1.1563367,-0.23242693,-0.5146842
-0.76249874,98799.16,-0.43824825,-1.9799098
-0.5618276,-1.019004,-0.29068235,-0.514808
-1.0689732,-1.9709227,297200.56,-0.28298065
-0.69036525,-1.655177,-0.18706408,-488216.62
-0.48706356,-327067.4,-0.42419723,-1.4557997
-0.567841,-960429.7,-0.44682682,-1.2477366
1939039.1,-1.5127971,-0.25527036,465868.03
2200162.5,1045993.75,-0.59306836,-1.9435601
-0.8566573,-1.46328,-0.20932429,-0.45008713
-0.8728504,-1.2680981,-0.24005853,-0.36880904
-0.6525745,-1.342456,-0.24817294,-0.47996795
-0.6663422,-1.5440568,-0.1881713,286320.84
-0.9483184,1725397.9,-0.42660433,-1.9255372
-0.89953095,-1.6604358,-738695.44,-0.4513642
-0.9924938,-1.7011863,457159.6,-0.33259454
438057.03,-1.4736084,-0.22810698,116448.53
-1.6934378,-2.678415,134313.23,-0.6073102
