0,1,2,3,4,5,6,7,8,9,10
733983.4,0.017250072,-1205131.9,0.0028574637,401593.12,-1353181.8,-1262532.4,776941.25,-33323.08,-1493371.5,-1288990.1
574888.06,0.002926434,-1037672.7,0.0003142644,0.0026601271,-1468894.0,-158874.1,-570289.75,-41018.914,106536.98,-385987.4
368790.38,670768.3,0.04320747,-454934.56,22077.453,-281210.94,-14504.098,-91109.16,-864980.4,678865.75,1589031.2
-1281029.0,-771473.94,0.035721324,1703751.5,-1064829.9,284857.16,-481963.34,-458276.8,-642817.0,-628969.4,203637.66
-666221.2,0.0027929062,20622.52,0.00063696475,0.000968818,-1747011.8,-1378923.5,-216975.34,-481246.5,737850.9,-1502335.5
48987.914,-1445104.1,-1229624.2,692869.3,977852.6,-1585024.6,92326.1,-775131.2,-1309418.2,-349544.47,1374181.1
-38253.246,0.006622296,-248195.7,480350.53,0.010402795,450553.3,115488.766,-1335634.8,-1059705.6,0.054147832,39356.703
590581.56,0.0030829709,-639609.44,-23211.107,115388.266,806100.3,-349734.16,6172.853,-1872186.8,0.07089893,-1656214.0
-263250.34,0.0014914279,767633.44,-4.456601e-07,540172.7,110661.01,66105.54,230882.9,-398476.88,0.024230974,-380026.88
-931516.0,0.021837937,0.013004684,-242776.66,-303917.94,304011.28,-34502.73,-807642.94,21392.258,-68870.83,-904504.2
-186619.31,181650.47,0.0012606239,332305.78,1.906792e-05,-526397.25,666092.2,-993537.56,-102366.336,-1384145.8,-280814.78
11566.007,1338223.8,-1449968.6,-859387.56,611506.9,-424799.0,-161807.48,-457018.6,-748860.25,254417.72,-204304.0
-1221831.8,0.0020681396,0.0023552368,-0.00019336992,0.0008278318,-189269.61,-82423.625,-739857.9,-1404241.9,-205767.52,-1369390.5
463744.97,0.010314456,-83394.06,0.0022864235,-331912.72,99730.67,88363.3,327955.12,660148.75,0.030751668,-634574.8
-324586.78,-71663.055,0.008453992,244907.55,-195976.45,244282.14,-369218.56,-732892.3,670668.2,-831535.94,-604122.06
-742645.6,0.031209935,-432429.53,-110082.88,-63408.57,1098876.6,17018.445,-560057.44,-727861.6,-83891.36,-1236877.2
369835.4,-849477.25,0.0033696925,466095.72,-661367.4,-133686.42,-1289915.8,-610866.75,-102362.49,-734997.2,-1082629.0
-951090.6,-505553.28,-85585.2,290652.56,0.031406745,-138556.44,1885861.6,-351178.84,-176425.7,-295199.47,512152.25
-637261.8,0.028507033,-1449149.2,-512444.12,480200.6,310789.28,-994115.7,-429573.4,612164.1,-516696.12,33712.188
101267.266,0.018700138,0.0012940293,-0.0002759167,-0.00027440462,-1239960.8,144110.39,120573.34,-399539.5,0.0522683,-637738.8
435050.75,-634388.3,0.0027473816,0.00036635777,0.00031601213,-808716.0,-597375.75,607373.6,-600046.25,0.032080427,829682.2
-761984.94,329873.88,149510.27,-0.00058543764,-0.0004401911,-249284.42,-158588.61,606397.56,204821.1,0.0066907676,-438945.28
-54557.39,-246371.81,0.0063999034,224354.88,0.011889834,181280.95,-989648.56,-57436.117,-921380.56,12223.41,19834.521
477718.03,0.044356637,0.0058266832,2.1191907e-05,0.0012945685,644232.25,-256299.6,857712.44,-321441.06,0.05339428,-224205.06
-121406.266,0.0084786555,-258146.66,0.0017889086,-404475.22,1056241.1,264849.0,-963893.9,376864.22,106349.164,-322457.47
-858823.9,0.0057343016,93031.47,-5.690665e-06,0.0016571562,-300604.16,-338048.06,-117248.516,-873609.75,61223.902,-2153262.8
-870221.8,-795026.3,0.007931597,0.0007018802,0.0014358654,-40661.246,636717.1,538122.94,-1105549.6,-370203.3,-1210725.2
-887234.5,706239.56,0.014314886,0.04666824,246231.08,-735271.3,-339186.06,869914.9,52752.78,1329241.6,-690543.9
-507007.16,0.004704157,-737105.7,0.00022678185,0.0030490882,285662.53,1253777.0,-51076.812,-116881.11,0.02801166,-1217164.0
-411254.88,0.013484775,-90733.61,1.7821747e-05,0.00020636554,773261.7,285227.47,-184905.44,444641.78,-1093522.9,-453715.03
-538781.3,0.005969911,-439477.25,0.0027147648,-557290.06,393502.03,513051.22,508213.0,-15388.402,-84895.72,8464.88
-959017.0,0.036011193,-395123.22,-0.001273635,-0.0010936145,1374354.0,557652.9,218597.95,550201.6,-422608.8,-1494802.2
173800.77,-66108.195,1033639.44,-791118.94,1380775.8,764790.94,643946.44,1147299.9,-213311.72,16147.736,-690832.06
-247621.42,-52160.965,0.0028502739,66139.58,0.010669969,448733.62,1309099.9,-687775.0,-114614.41,-1379794.8,319596.28
-2186695.2,0.014698651,0.016929546,0.004008038,-257339.17,-262164.1,84072.266,-27386.676,-269766.88,0.045405224,-461494.03
-453665.7,750606.06,0.0015719011,-0.00039988285,-0.00021273075,272514.22,801569.7,-186336.38,84218.73,0.022218835,-1535511.1
63764.3,0.008837946,-277729.78,394250.9,-276829.0,-486315.72,-1401773.5,1120343.5,-2059777.1,-615618.1,-761694.94
-338330.9,0.011560898,0.002903471,0.0003671287,-878377.9,-249084.39,992467.6,-299100.88,-981677.56,0.03697749,179545.77
-1668405.0,0.0070047635,0.005826054,-850659.25,0.0057598823,180676.83,-563944.9,-947435.25,296394.62,-1917009.6,-179796.36
-633666.75,-837824.56,0.00071478385,-0.00020836682,-7.980669e-05,137688.36,-671280.56,628337.94,-45594.26,0.013850874,-1152804.9
-199210.58,0.013370219,0.036746904,826840.4,-339702.78,253939.55,694456.3,715531.75,-1374768.2,0.05973121,527174.25
711157.44,788240.5,0.0035151578,0.0011347149,150803.92,180136.89,-662592.06,860621.2,-575242.56,0.05303411,-659773.2
-191140.89,0.0036587932,748551.0,0.0009468212,-1421685.1,-370847.34,-293958.94,-506931.3,703502.75,0.02896795,-565959.1
-920475.2,1622433.9,-565527.2,-84169.945,-1214419.8,238412.28,-164186.05,226228.75,-633348.6,643050.56,-596288.9
946801.1,-1077846.4,0.046292044,230403.77,-408446.53,-597566.25,625039.3,318733.16,50017.87,424492.2,-863805.5
-305334.22,0.0050899014,-562510.94,-261069.6,-22504.39,-449.02753,688243.7,-810566.44,477412.88,-723247.4,-894912.44
-861984.7,-583215.56,0.00062398746,0.00048250018,0.0024528806,-920122.75,-96300.47,-234893.0,-216698.28,0.010562033,-1523689.8
-110219.68,0.005597823,0.0060413405,0.0013603834,54414.777,340440.78,199749.08,924269.8,-137813.52,0.028144356,-1619300.5
-873173.75,116469.46,-694680.2,86254.914,-1621236.8,-433743.0,-128081.11,974201.75,-542735.8,-486025.2,-609436.94
-635496.9,-1225805.8,0.02672077,-138333.28,-709869.6,-787863.7,-921733.7,-1383700.0,-939021.6,-249960.55,334937.97
-327412.88,-557406.44,0.00034153677,-0.0011933807,465809.5,-1882516.4,-124813.4,-1632324.0,-1603793.2,-346358.34,-46993.543
432358.0,0.0125291385,0.006687985,0.0038735478,368505.5,221771.61,308274.7,644285.1,-2316.7273,-47040.766,-751904.56
-822191.7,0.0102098975,0.0035534375,-0.000114345115,0.0009213918,-116508.664,308755.1,1145101.4,679305.8,-1266109.0,311664.97
995417.6,0.0044071134,0.0061101564,0.0019492074,0.0034881677,99997.47,-2685.1294,691522.44,-795731.4,-43918.434,-524622.3
807928.06,-780251.44,-509034.6,-1047490.44,479448.16,592063.1,-454531.9,718234.2,-435129.97,-292592.62,-329847.72
-949753.2,623695.9,0.002341066,0.0019714495,-1000499.56,88959.414,1267684.8,202979.05,-383425.44,0.023550471,-1160804.1
-72817.16,278237.3,-351100.75,6.686299e-05,0.000120897996,-848519.6,459699.72,883519.3,-891000.6,-741793.44,405808.8
-528300.8,0.012970098,19345.19,0.0050243777,-191270.73,-237020.69,306026.84,518780.75,-1022048.2,0.032761067,-774895.75
-337629.0,-51319.07,0.026186494,385215.75,0.013781795,-1610113.6,-477064.16,-889064.3,-392247.56,0.06606562,-2073608.8
-219565.19,-150083.3,-298873.97,0.0011788902,282294.25,-628974.3,419412.47,1346930.1,-1079706.0,-1263931.9,238438.8
-307216.12,321700.88,-1067835.0,231291.23,0.021052873,-567367.2,-40176.465,53652.914,-1109505.5,-527819.25,592917.56
330490.88,-538700.5,143071.53,-0.00031407163,-0.00035483277,-809359.7,314266.94,531633.6,555521.5,0.026968513,-1918914.1
-525828.5,0.015240638,276052.1,572636.2,537777.94,-1387958.6,937840.75,-359315.6,328939.5,-1557262.0,-1412700.4
623581.1,0.009108937,253933.19,18658.96,672832.25,-379204.72,1073768.8,771796.8,-175861.17,-891882.5,138487.98
514483.97,0.041637033,425141.3,397364.06,-562926.7,-522900.0,-270895.7,-282625.22,-64092.293,-641564.25,-919381.0
49608.133,0.00288106,0.007898472,-230352.62,0.004325893,450947.5,185300.55,608072.7,-1822106.6,-205073.47,-281672.5
-249187.89,0.01162283,-1222200.5,164931.72,0.012040516,20221.47,-615904.44,-1033548.5,-455180.88,652181.2,357612.2
-1181869.5,0.0043804795,0.001966232,286632.66,205587.23,-194819.22,48290.97,-480038.0,-756664.44,0.018903455,62737.26
-118041.164,265912.3,0.011190731,168195.55,0.01197446,392166.8,-217771.73,-140577.38,-1467410.8,0.09062584,-396184.25
399900.16,-83472.91,0.00017727958,-0.0009829018,-0.0011286484,745504.75,-333899.38,1429709.2,-394577.62,-734671.9,-1165727.8
399167.47,1213847.9,0.0008231873,0.00018849979,0.002050347,-253818.11,-1028218.3,189149.84,-848077.4,0.014082377,109724.71
-982448.75,-1781724.1,0.0038609272,0.00070710754,-223596.31,-550561.6,-459919.5,446859.25,-487615.4,0.03523712,-794484.8
503103.78,-1163009.6,0.00057666324,0.00011380073,0.0015164911,-254530.62,-297390.97,540798.7,-803258.8,0.0027408926,-666693.9
-1309924.0,-377062.8,0.013197032,336491.62,-109684.35,632.28625,370778.66,99769.59,-1388966.0,635454.75,-1241030.5
-756947.75,-426496.34,365461.03,-446117.16,-563006.44,-97533.45,-1054946.5,-462090.56,-651714.06,-253864.27,502251.9
-1123876.0,0.013040014,0.0037180507,0.004545573,0.006526158,-42686.176,733938.8,-788058.9,-236896.05,-1344178.8,-1170383.6
-366394.16,0.011364206,0.0030685342,0.00018349595,-64714.418,54659.996,1149625.9,-498257.6,-197517.03,0.028750014,-1376229.8
222722.22,-621392.7,526398.25,0.00017357041,754373.25,-1068197.9,-694951.5,-36779.125,391690.06,1473835.8,-761842.8
-761918.4,0.010959905,0.0033912652,-348013.06,-421600.06,11971.054,-29288.227,-570121.5,-554898.25,0.054663807,-515546.6
-47805.906,0.006902782,0.0092934,-968404.25,0.0057184263,-301638.44,-739847.8,-535360.0,-276521.78,610731.2,-115327.63
-459637.25,-541009.9,231706.84,0.0003708232,0.0008167208,-427310.88,229904.16,-239197.2,-634288.2,0.016053507,-1591866.9
-412828.84,-17500.418,0.038751397,146925.4,-1075658.6,708586.94,-594936.94,51826.09,383222.28,-122647.3,-1491451.0
-192289.72,0.017582739,0.024537759,1963.768,-234546.27,-28961.893,-1217703.5,349279.4,-348960.7,0.06951542,-264576.06
-299287.7,0.008833528,569724.6,-0.00042939352,-0.00026871162,-689050.3,325467.97,595568.1,-921605.75,0.0150220115,-350186.25
86572.88,-465088.97,0.0016374727,895958.8,-602563.7,821709.9,-1550101.1,-851339.8,-1246816.2,755877.25,-891358.56
61219.027,0.019824306,244227.66,-0.00044572251,-0.00023551116,-707121.56,-859401.94,906894.5,-371402.97,0.011267563,-420298.44
-401793.34,457570.72,0.00281676,606772.75,0.0037707237,-1533273.5,-345465.03,51945.39,-368221.88,0.023299104,-714194.4
224071.66,-1359465.5,0.0015740868,0.00016175366,0.00095354544,-305379.03,-135096.03,-203244.03,-964808.5,73637.78,508143.78
679230.56,0.009362037,-59443.492,371927.8,-934617.7,-933502.7,674783.8,243879.8,-1670696.1,0.063970715,-861845.56
497335.5,0.022904832,-626260.3,-793260.1,932578.44,1023696.0,86993.6,710275.9,-1134632.6,-424080.66,-1602687.4
581327.8,-1041496.7,0.020442344,0.07827387,1044828.7,189067.95,-491925.3,104854.65,-1061701.1,-157641.94,-535415.6
122199.9,0.004746767,558415.06,0.00044789727,0.0014310665,-432630.4,-466222.12,339438.5,57259.984,0.03315049,1057933.5
-854932.75,0.013683161,0.005487183,0.05412574,-1216466.1,1034549.6,2389922.8,-481891.84,18130.635,-337617.16,-1723611.1
1196044.8,0.0015774934,0.0038465469,0.0052552577,-274601.5,367355.47,-301306.2,-299807.66,472075.25,-29668.084,265993.0
19911.531,0.0010908735,0.0027016038,0.0056083505,0.009791124,-160803.39,222836.3,71496.84,-454745.62,0.041993685,-323544.25
120897.97,-187404.97,0.020594824,412212.53,830119.06,-1406948.1,495921.62,-247321.5,-627159.9,159450.83,-719616.4
-462912.94,-596262.3,0.003540484,-478506.66,0.0026363381,-1239769.2,-642011.7,-505118.4,-1405453.0,0.030585121,-718484.75
-917012.4,12828.257,0.008938427,-256093.31,0.004364751,435918.9,-33404.164,546495.56,392180.78,115109.68,-784319.7
62638.305,0.015218239,0.0021547023,-6.361391e-05,0.0010815077,-176724.75,-277236.84,-207010.5,-783491.7,0.02617567,611227.06
688620.1,0.0035754407,-480825.06,-0.00031842297,-0.00016463532,585068.8,-660137.5,-16482.39,-1439888.4,0.01608823,-344779.9
-469506.75,119637.58,1601318.8,402921.12,170819.45,-486418.28,-360785.38,554504.1,1091041.0,622119.06,-1563104.9
329216.28,0.009344888,0.0004196898,-0.00041528026,0.00026668032,-315785.22,795221.6,1061174.8,-1134899.9,0.010040769,-477541.8
-997571.0,0.0034403736,0.0023533755,428371.72,868814.56,1208751.9,225622.16,-643.71094,-809987.8,0.036480658,-1331514.9
-1245353.2,0.007849936,0.003161793,0.0016427353,-613426.75,-102470.75,-151925.62,1150088.2,-93764.5,-511952.25,-724783.6
-300137.75,0.0012279873,-441648.9,0.0010970522,-23778.229,-1098350.9,-145538.03,1004654.94,-359095.03,316989.9,-423870.28
146266.36,0.0069782515,-826472.8,-0.00074713497,-0.0007670234,-233390.14,-730088.75,691249.6,-468979.16,0.006028417,418602.3
-36744.438,508315.12,644053.25,0.00047492745,-834928.75,-116232.66,-1218399.2,-97645.43,370324.6,43449.867,-1547570.5
-702204.4,424838.34,0.009831564,-332003.8,-1258261.5,-451004.25,-43677.293,1371032.9,-1087817.5,0.0789136,-1070857.8
221927.75,0.0362193,-30951.596,390236.84,757164.0,700633.56,-981516.4,-267893.62,-1082320.9,866144.9,-601266.1
-183884.1,0.012220579,905684.6,-1.7046383e-05,3.6523637e-05,-1019574.06,-611351.0,597635.44,-947673.25,-132324.73,-285043.66
880653.9,526095.3,0.0039621377,0.0008513813,0.0034984588,-373539.56,393265.75,241243.92,-380659.0,0.054868624,-706028.5
-1087176.8,-25572.4,-1061206.0,193506.0,559557.0,365709.44,41647.54,150078.1,-810221.9,-13685.572,641277.25
-1800458.9,436385.94,0.0023144642,-3.4957076e-05,-0.00016457961,-858707.6,673596.8,969446.0,-1602619.0,173842.48,-1014661.4
249857.5,0.01929295,684941.75,0.0002225418,-1452437.6,-698418.25,662935.7,-530891.9,605889.8,-1236791.9,-597767.25
-492097.78,0.015317085,0.0005482434,-0.00059110456,0.000110583314,-12032.201,673369.1,-768163.8,970780.7,-644474.75,-715078.5
520536.16,-180294.66,-898275.3,-445762.12,-883823.25,-647775.44,469744.2,-720296.7,-511776.03,-697783.56,-426799.56
-5686.2427,0.005229674,0.0012623642,0.000793051,0.0033901122,-337240.47,-340522.7,308059.1,24287.281,0.012425648,-647737.3
370249.97,0.00469827,-143876.48,0.0015902773,0.0021278916,93656.65,724848.2,1421535.6,-1258663.5,0.0124599505,-1138537.9
-1156140.4,-2307509.0,0.021594074,-509998.0,0.020441124,372268.88,269982.97,877741.94,-806298.5,129428.72,-199275.06
-308263.03,286400.94,-270336.0,0.0011140394,-622515.9,-32144.498,-1177169.5,-520349.7,-207229.84,0.052864116,-376067.44
-411550.84,0.013647104,462356.0,-681708.3,-1489750.0,-356740.88,-17678.824,-789426.1,860442.75,0.06984807,163864.25
-114823.77,0.033576496,0.05859246,1007593.25,484301.4,-73933.91,-705745.8,-814845.1,1479792.4,-1306150.1,-482382.4
315153.2,-664329.2,-439328.34,632353.56,956356.75,937790.7,239408.53,-1248319.8,-1220089.8,-90713.58,-361333.28
-745568.5,83226.555,0.0031733897,-0.00043732158,-0.00052138366,144784.03,464353.2,627981.75,-7231.6797,0.078401014,273137.7
-1718194.8,175259.19,0.023102872,0.0017967724,-315510.1,265427.12,-673167.8,239013.55,-302808.16,0.13348593,-877635.6
-1242399.0,-789589.7,0.02579518,-643042.8,0.019407708,41747.54,-2219644.5,-816545.2,-422473.2,0.08561217,-1240657.8
-2097040.1,-1023447.56,-694719.6,-0.00042506054,-0.00019410197,-133178.05,-158380.86,-855526.4,-1094635.4,0.016880618,-166446.78
348845.56,-965047.44,0.0023476072,-0.0006342414,-0.00072665326,40776.215,329154.12,1386150.9,-381000.9,0.08381475,-1428.8579
198872.17,64596.832,-430270.22,1598990.8,0.00032414065,-1360389.4,295511.78,-302707.78,-79641.9,0.053408332,224083.1
429827.94,266292.84,0.0014630118,-0.00034817233,-3.268407e-05,-77986.71,-441966.2,-364095.75,-620539.9,0.049586147,-1320804.8
772965.94,0.018685985,0.0012165688,-0.0008161662,-0.00029388582,733951.7,85135.36,187433.39,319891.25,-1406714.0,-1449498.4
-443966.75,0.010871255,0.0026257744,-0.0004978459,-0.0005298759,-127250.57,-886031.6,-326906.0,-108166.04,-757036.94,1092696.5
-1112223.0,0.0025053087,779031.9,260251.02,-6351.0586,-343781.56,1133037.4,-276963.12,406338.66,-651975.94,-1489072.6
17654.406,0.003456231,0.0024799719,-450314.75,0.0076090493,949267.25,-480174.2,-248086.73,-754913.3,0.0702032,-1311492.1
-56583.707,-83507.664,-441427.47,-972558.06,-51354.945,130231.95,-52317.816,-1144244.0,-666938.6,0.06327261,-52253.395
-56837.54,0.008493296,-416103.22,0.00043686427,-314974.12,-990600.44,680041.56,935206.3,804610.3,-1151648.6,280104.72
61414.316,266556.66,0.0018560207,0.00067588803,0.0025426096,-1228646.4,-309088.12,968202.06,-252334.44,-1722835.0,-533257.5
1570796.4,-921110.94,-1066213.6,23244.21,447988.8,120966.49,-478511.6,-336217.53,826368.3,254201.47,-1405160.0
-232016.42,-785825.3,0.008449369,-509730.06,-160406.27,-197587.53,116058.336,1155417.9,-931809.9,502390.97,-1738787.2
-261982.3,0.007150512,-65583.03,-803471.5,-288990.1,-1512725.2,-464157.72,739002.44,-51440.867,0.052504297,-713272.3
1349132.8,0.00998599,0.03741597,214877.92,-147124.62,792308.6,405865.72,-933883.8,-517703.5,0.06680525,-204009.36
204648.48,0.0015856344,-1430316.8,0.001183514,1006390.7,42177.8,898470.9,-109408.98,-871905.1,0.009953205,-1310022.1
-677286.4,0.023728428,0.03847473,554004.06,179374.47,-377562.16,142405.31,-1381782.0,-84638.04,0.061242085,-1136266.4
-204477.84,-1248508.1,-1280756.8,367655.44,-2.6557756e-05,-529822.1,458614.47,-776547.0,2571.2856,-550453.1,-1033281.5
-520346.0,-184033.38,0.0010762608,0.00039684892,791209.06,142113.52,-558751.2,384522.38,22476.209,-815543.94,-158426.4
-852549.06,0.011061432,-1016817.1,457571.66,0.009425846,790908.56,-458869.8,239391.78,139796.9,0.020067059,-1056548.6
-253415.88,-522077.75,634062.7,-934300.3,-0.00022808216,-422431.88,-543962.56,425933.25,470255.72,-1511676.0,-660707.8
-593346.44,0.01222745,0.0021486639,-0.0003151725,-0.0001803112,551801.6,679928.7,1413097.5,1309190.0,0.062241912,296090.94
218712.39,1471997.2,-446558.66,-486754.0,141436.62,217550.22,-1216508.1,257783.9,-1756153.4,-1335076.9,-1431969.4
41816.73,0.0047821812,-1064462.5,-1022901.5,-42677.004,-73437.35,58951.82,81094.37,-901214.56,-577824.9,-1514119.0
-328215.0,-541893.7,-866818.4,-332851.12,0.006869651,-1061141.8,-155233.11,-738094.4,-587428.0,274078.34,-1365800.0
-733499.56,0.0016957656,0.026959082,-1218321.6,-236387.47,131952.6,-460234.8,498264.16,-644032.06,0.05572094,4821.355
-1066677.0,0.013573571,0.00093633885,-0.00041805036,-5.3414482e-05,1213544.4,-603712.0,-230080.5,-389233.84,0.022520665,-1110403.4
-189600.64,245367.53,0.030684939,-766406.4,40025.113,78659.61,266756.25,101468.75,-283890.25,-440403.06,-1476888.0
-120485.875,0.010258862,112649.97,-0.0004274174,0.0002628561,-683480.6,516653.9,-132464.52,-854167.9,-49970.13,-125063.61
-1277758.5,0.006076327,0.009839643,-112093.41,-84534.57,28651.08,454121.6,247732.69,-1613283.4,-1017816.44,972696.56
-598948.0,0.030568514,0.0018563708,-1.1176429e-06,0.000116441624,-14150.473,414983.84,852926.3,-1017467.2,-408767.75,-428802.53
13598.891,0.01293211,0.00861568,0.001707947,310654.94,571159.75,-326858.47,241588.9,-291225.38,133748.6,-1711058.6
1563261.2,319298.9,0.0006750252,-0.00056140835,-0.00073128,-635615.1,413561.6,59015.92,-170028.22,0.012040825,-901498.25
-8813.174,0.0092735505,-1077604.6,-568134.94,594343.75,-400806.8,-42436.26,-306600.44,-231333.1,0.07806457,-1101320.8
413527.8,0.0234312,343794.44,0.0015926122,-75537.055,-613510.3,381737.72,-754660.8,240383.81,-162117.88,-375273.9
-25437.059,0.011585579,0.00454447,0.0043370067,0.008879945,618459.6,-1525838.8,504372.3,596647.1,0.027293501,-703328.06
-1465075.8,735346.1,0.0037700145,0.0006215452,-710039.94,-135418.94,-1228270.4,104214.055,-1132962.0,-580408.8,-1277680.8
498575.25,-1305010.6,-119035.87,-589019.9,-217085.75,-870560.25,10652.552,705640.2,-766618.94,-555846.4,273288.84
215446.55,916351.9,0.0031576625,0.00048445116,0.002183258,-1350422.8,735282.4,-852766.94,-224562.66,0.032820046,-205093.52
-958420.56,-418856.7,-869765.4,-0.00021374362,9.1557544e-05,390817.88,210538.22,-709070.5,-406617.28,-700875.2,-572970.5
-812220.5,29154.574,0.0016941944,-716901.4,-7.014607e-05,1101194.0,953687.25,-776584.3,-353649.88,0.02925151,-282867.75
-390206.2,98403.01,-691975.9,0.00014805229,-636184.94,-1171962.6,-37120.67,559434.6,849717.94,-485161.75,-1228522.5
417368.6,-401183.66,0.0014507442,0.0026002633,309513.12,-523871.66,-864474.06,-332526.9,-127988.72,211086.9,-2164219.8
-5332.921,498210.75,41291.477,-1371129.0,-110503.13,727339.8,249034.94,-1389719.4,-1373624.6,0.043686368,-1133359.4
332859.5,0.01602527,0.0014584993,0.0005718057,0.0017152263,-820758.9,-681015.3,38990.418,944747.06,87660.2,-1065362.8
-358212.7,0.011717582,0.001895087,-0.0004970978,0.00010258716,-550459.5,1225010.6,-1446260.2,-12565.364,-742893.6,-1493232.1
