0,1,2,3,4,5,6,7
0.52,0.43,0.7314815,0.17500001,0.5,0.0,0.543,0.22
0.33,0.46100003,0.46296296,0.22,0.5,0.083,0.53,0.33
0.51,0.39,0.6851852,0.153,0.5,0.0,0.495,0.285
0.407,0.25,0.63703704,0.264,0.5,0.0,0.449,0.49
0.578,0.474,0.65555555,0.15,0.5,0.0,0.54,0.22
0.49,0.49,0.57777774,0.29,0.5,0.0,0.489,0.71
0.544,0.51,0.6018519,0.36,0.5,0.0,0.51,0.25
0.254,0.14,0.50740737,0.21,0.5,0.166,0.5,0.25
0.449,0.48,0.5370371,0.269,0.5,0.0,0.51,0.305
0.68,0.68,0.25925925,0.19,0.5,0.0,0.53,0.43
0.542,0.599,0.60370374,0.366,0.5,0.0,0.448,0.31
0.416,0.44,0.5555556,0.33,0.5,0.0,0.489,0.345
0.554,0.601,0.46296296,0.14,0.5,0.0,0.51,0.22399999
0.43800002,0.46,0.59259254,0.11,0.5,0.0,0.491,0.24
0.61,0.55799997,0.6666667,0.36,0.5,0.0,0.44,0.21
0.6,0.557,0.70370364,0.391,0.5,0.0,0.428,0.359
0.458,0.446,0.6666667,0.172,0.5,0.0,0.52,0.18
0.4,0.459,0.6481482,0.2,0.5,0.0,0.489,0.22
0.59,0.53,0.48148143,0.21,0.5,0.0,0.47,0.246
0.392,0.35,0.3425926,0.21,0.5,0.0,0.57,0.22
0.465,0.5,0.7962963,0.31,0.5,0.0,0.45499998,0.301
0.341,0.3,0.6462963,0.302,0.5,0.0,0.454,0.496
0.19,0.16,0.8703704,0.203,0.5,0.0,0.49,0.45
0.723,0.7,0.3148148,0.27,0.5,0.0,0.49,0.24599999
0.477,0.521,0.59259254,0.34,0.5,0.0,0.53,0.252
0.72,0.37,0.7777778,0.343,0.5,0.0,0.4,0.14
0.447,0.339,0.46296299,0.27,0.5,0.0,0.44,0.22
0.417,0.41,0.51851857,0.14,0.5,0.0,0.53,0.3
0.64,0.52,0.5370371,0.278,0.5,0.0,0.51,0.24
0.51,0.5,0.5037037,0.11,0.75,0.0,0.6,0.255
0.41,0.41,0.42962962,0.248,0.5,0.0,0.51,0.27
0.814,0.78,0.6314815,0.23,0.55,0.0,0.46,0.22
0.78,0.63,0.59259254,0.13,0.5,0.0,0.48,0.22
0.44,0.516,0.53148144,0.16,0.5,0.166,0.52,0.30400002
0.45,0.49699998,0.44814813,0.43,0.5,0.133,0.486,0.27
0.44,0.45099998,0.6296297,0.16,0.5,0.0,0.49,0.22
0.569,0.511,0.61111116,0.185,0.5,0.0,0.506,0.22
0.5,0.45,0.51851857,0.15,0.5,0.0,0.55,0.43
0.38,0.51,0.57407403,0.20899999,0.5,0.0,0.53,0.325
0.357,0.42,0.48148143,0.16,0.5,0.0,0.52,0.326
0.48,0.433,0.6481482,0.18900001,0.5,0.0,0.52599996,0.22
0.37,0.32,0.5370371,0.302,0.5,0.0,0.47,0.721
0.59,0.57,0.5555556,0.49,0.5,0.0,0.48,0.291
0.35,0.295,1.462963,0.414,0.5,0.0,0.319,0.01
0.44,0.48,0.3148148,0.22,0.5,0.0,0.489,0.45
0.333,0.43,0.44444442,0.117,0.5,0.0,0.50699997,0.37
0.47,0.4,0.7777778,0.19,0.5,0.0,0.493,0.32
0.595,0.606,0.44444442,0.28599998,0.5,0.0,0.51,0.22
0.54,0.48,0.4259259,0.08,0.5,0.0,0.52,0.266
0.57,0.4,0.7592593,0.15900001,0.5,0.0,0.48,0.11
0.61,0.3,0.6388889,0.12,0.5,0.0,0.49,0.314
0.51,0.45,0.61296296,0.231,0.5,0.0,0.537,0.226
0.48,0.39,0.6481482,0.208,0.5,0.0,0.518,0.255
0.47,0.41,0.5240741,0.27,0.5,0.05,0.51,0.415
0.45,0.43,0.5555556,0.23,0.5,0.0,0.54,0.33
0.41,0.52,0.59259254,0.41,0.5,0.0,0.39,0.372
0.48,0.46,0.3148148,0.29,0.5,0.0,0.513,0.22
0.668,0.597,0.44444442,0.266,0.5,0.0,0.53,0.226
0.55,0.505,0.6851852,0.25,0.5,0.0,0.49,0.22
0.52,0.48,0.6851852,0.34,0.5,0.0,0.48,0.22
0.39,0.36,0.3537037,0.18,0.5,0.0,0.541,0.252
0.69,0.566,0.51851857,0.359,0.95,0.0,0.625,0.22
0.716,0.65,0.61111116,0.28,0.5,0.0,0.6,0.297
0.39,0.47,0.6481482,0.16,0.5,0.0,0.495,0.22
0.431,0.31,0.61111116,0.301,0.5,0.0,0.447,0.29
0.69,0.39,0.57407403,0.315,0.5,0.0,0.38,0.35
0.52,0.449,0.6481482,0.16,0.5,0.0,0.55,0.234
0.38,0.48,0.41666666,0.22,0.5,0.0,0.51600003,0.22
0.53,0.46,0.6388889,0.37,0.5,0.0,0.437,0.3
0.46,0.56,0.5962963,0.22999999,0.5,0.0,0.43,0.22
0.52,0.539,0.61111116,0.53,0.5,0.0,0.45,0.273
0.45,0.45,0.32777777,0.6,0.5,0.05,0.461,0.296
0.47,0.52,0.61111116,0.229,0.5,0.0,0.54,0.29
0.48,0.51,0.5370371,0.356,0.5,0.0,0.54,0.22
0.39,0.28,0.61111116,0.14,0.5,0.0,0.59,0.22
0.92,0.61300004,0.3796296,0.23,0.5,0.0,0.537,0.22
0.74,0.713,0.46296296,0.24,0.5,0.0,0.48,0.22
0.6,0.57,0.7777778,0.292,0.5,0.0,0.5,0.49
0.27,0.51,0.48148143,0.35,0.5,0.0,0.518,0.28
0.56,0.572,0.2037037,0.22,0.5,0.0,0.5,0.22
0.38,0.33699998,0.7722222,0.44,0.5,0.0,0.333,0.11
0.78,0.748,0.6481482,0.282,0.5,0.0,0.5,0.22
0.43,0.494,0.61111116,0.37,0.5,0.0,0.40899998,0.16
0.75,0.6,0.31296295,0.35,0.5,0.249,0.524,0.298
0.53,0.53,0.59259254,0.347,0.5,0.0,0.49,0.26
0.51,0.34,0.6555556,0.172,0.5,0.0,0.506,0.22
0.358,0.39,0.72222227,0.284,0.5,0.0,0.454,0.376
0.41,0.4,0.6481482,0.313,0.5,0.1,0.456,0.43400002
0.371,0.398,0.055555556,0.2,0.5,0.0,0.49,0.254
0.498,0.457,0.47592592,0.16,0.5,0.0,0.53,0.226
0.473,0.47,0.47407407,0.16,0.5,0.0,0.51,0.28
0.47,0.494,0.61111116,0.33,0.5,0.0,0.49199998,0.329
0.661,0.69,0.44444442,0.367,0.5,0.0,0.51,0.22
0.44,0.448,0.7962963,0.074,0.5,0.0,0.53,0.11
0.46,0.47,0.6018519,0.3,0.5,0.0,0.38,0.22
0.67,0.62,0.61111116,0.202,0.5,0.0,0.53,0.252
0.4,0.45,0.44444442,0.15,0.5,0.0,0.50699997,0.48
0.49,0.6,0.50185186,0.18,0.5,0.0,0.58,0.28
0.564,0.53,0.53888893,0.381,0.5,0.0,0.51199996,0.234
0.43,0.443,0.3148148,0.12,0.5,0.0,0.5,0.22
0.65,0.63,0.48148143,0.16499999,0.5,0.0,0.52,0.27
0.502,0.45,0.6425926,0.19,0.5,0.0,0.56,0.23
0.5,0.52,0.7148148,0.3,0.5,0.0,0.44599998,0.35
0.52,0.523,0.2777778,0.391,0.5,0.166,0.44,0.263
0.37,0.37,0.6055556,0.38,0.5,0.0,0.45700002,0.22
0.786,0.71000004,0.3333333,0.33,0.7,0.0,0.58,0.256
0.405,0.38,0.2962963,0.163,0.5,0.0,0.57,0.22
0.472,0.464,0.57407403,0.2,0.5,0.0,0.5,0.25
0.43,0.44,0.61111116,0.244,0.5,0.0,0.5,0.237
0.397,0.45,0.57037044,0.54,0.5,0.0,0.5,0.242
0.513,0.425,0.70370364,0.187,0.5,0.0,0.543,0.22
0.356,0.362,0.09259258,0.18,0.5,0.0,0.39,0.211
0.452,0.51,0.6296297,0.298,0.5,0.0,0.46,0.22
0.35,0.41,0.59259254,0.426,0.5,0.0,0.47,0.45700002
0.49,0.65,0.46296296,0.18,0.5,0.0,0.54,0.27
0.6,0.524,0.61111116,0.49,0.5,0.0,0.46,0.22
0.844,0.75,0.59444445,0.36,0.5,0.0,0.43,0.22
0.371,0.45,0.6,0.3,0.5,0.0,0.477,0.44
0.77,0.771,0.24074075,0.41,0.5,0.249,0.6,0.312
0.395,0.21,0.59259254,0.15,1.0,0.0,0.596,0.5
0.49,0.506,0.3148148,0.14,0.5,0.0,0.5,0.247
0.484,0.47,0.59259254,0.23300001,0.5,0.0,0.48,0.255
0.36,0.46,0.41666666,0.19,0.5,0.0,0.48,0.389
0.506,0.488,0.54629624,0.16,0.5,0.0,0.5,0.22
0.56,0.41,0.6351851,0.387,0.5,0.0,0.42,0.22
0.431,0.43,0.6425926,0.175,0.5,0.0,0.51,0.22
0.596,0.623,0.25925925,0.23,0.5,0.166,0.57,0.30900002
0.51,0.46,0.35185185,0.65,0.5,0.0,0.49,0.22
0.46,0.44,0.6018519,0.237,0.5,0.0,0.48,0.22
0.333,0.372,0.11111114,0.28,0.5,0.0,0.56,0.245
0.60400003,0.599,0.44444442,0.22,0.5,0.0,0.51,0.22
0.36,0.38,0.6481482,0.247,0.5,0.05,0.48,0.22
0.38,0.398,0.8333334,0.27899998,0.5,0.0,0.451,0.11
0.47,0.56,0.5407407,0.44,0.5,0.0,0.53,0.223
0.451,0.39,0.61111116,0.16,0.5,0.0,0.458,0.238
0.41,0.54,0.50185186,0.2,0.5,0.0,0.52,0.326
0.58,0.55,0.5555556,0.13,0.5,0.0,0.52,0.22
0.578,0.5,0.51296294,0.26,0.5,0.0,0.51,0.257
0.395,0.51,0.4222222,0.21,0.5,0.166,0.52,0.394
0.53,0.57,0.72222227,0.36,0.5,0.0,0.5,0.22
0.49,0.62,0.8148148,0.24700001,0.5,0.0,0.46,0.43
0.46,0.421,0.8092593,0.199,0.5,0.0,0.51,0.235
0.57,0.49,0.5370371,0.2,0.5,0.0,0.51,0.248
0.601,0.53,0.70370364,0.14,0.5,0.0,0.53,0.22
0.449,0.44,0.5555556,0.18,0.5,0.0,0.536,0.261
0.32,0.42,0.55370367,0.193,0.5,0.0,0.446,0.22
0.37,0.377,0.6851852,0.23,0.5,0.0,0.44,0.18
0.46,0.39,0.61111116,0.26,0.5,0.0,0.48,0.322
0.53,0.48,0.5555556,0.18,0.5,0.0,0.518,0.27
0.67,0.46,0.57962966,0.3,0.5,0.0,0.57,0.24599999
0.85,0.731,0.40185186,0.18,0.5,0.0,0.51,0.283
0.551,0.545,0.59259254,0.28,0.5,0.0,0.511,0.22
0.6,0.51,0.6296296,0.202,0.5,0.0,0.5,0.237
0.46,0.597,0.48518518,0.12,0.5,0.0,0.55,0.22
0.40899998,0.4,0.4074074,0.22,0.5,0.05,0.501,0.374
0.627,0.59,0.52962965,0.34,0.5,0.0,0.49,0.30900002
0.58,0.51,0.6388889,0.209,0.5,0.0,0.508,0.213
0.45999998,0.68,0.38888887,0.36,0.5,0.0,0.49,0.281
0.784,0.85,0.1666667,0.31,0.5,0.0,0.55,0.30900002
0.528,0.54,0.55185187,0.373,0.5,0.0,0.51,0.269
0.612,0.59,0.46296296,0.19,0.5,0.0,0.537,0.255
0.51,0.56,0.57592595,0.42,0.5,0.0,0.53,0.36
0.68,0.5,0.5833334,0.65,0.5,0.0,0.433,0.31
0.34,0.34,0.8148148,0.39499998,0.5,0.0,0.32,0.16
0.73,0.709,0.34444442,0.3,0.5,0.0,0.55,0.262
0.63,0.55,0.59259254,0.51,0.5,0.0,0.477,0.30900002
0.47,0.43,0.6462963,0.183,0.5,0.0,0.545,0.23799999
0.511,0.6,0.5370371,0.29,0.5,0.0,0.51,0.247
0.49199998,0.516,0.49444446,0.321,0.5,0.0,0.55,0.264
0.6,0.51,0.72222227,0.303,0.5,0.0,0.445,0.419
0.533,0.56,0.5425926,0.32,0.5,0.0,0.524,0.22
0.446,0.48,0.65555555,0.414,0.5,0.0,0.409,0.62
0.39,0.65,0.54814816,0.19,0.5,0.0,0.43,0.25
0.85,0.753,0.24074075,0.31,0.55,0.0,0.554,0.3
0.5,0.495,0.55185187,0.349,0.5,0.0,0.46,0.22
0.424,0.52,0.35185185,0.17,0.5,0.0,0.5,0.287
0.54,0.518,0.6481482,0.18,0.5,0.0,0.503,0.29
0.48,0.473,0.48148143,0.29,0.5,0.0,0.474,0.435
0.61,0.50699997,0.6296297,0.21,0.5,0.0,0.5,0.25
0.484,0.429,0.49999994,0.5,0.5,0.05,0.51,0.22
0.46400002,0.31,0.4962963,0.15,0.5,0.0,0.53,0.243
0.559,0.67,0.3611111,0.276,0.5,0.0,0.50699997,0.22
0.59,0.45,0.6851852,0.192,0.5,0.0,0.49,0.24
0.48,0.58,0.6851852,0.236,0.5,0.0,0.49,0.289
0.732,0.74,0.38888887,0.26,0.5,0.0,0.43,0.22
0.53400004,0.47,0.61111116,0.13,0.5,0.0,0.58,0.22
0.47,0.32,0.45555553,0.24,0.5,0.0,0.54,0.27
0.57,0.55,0.6148148,0.273,0.5,0.0,0.452,0.39
0.38,0.431,0.47222224,0.13,0.5,0.0,0.494,0.32
0.529,0.56299996,0.5592593,0.36,0.5,0.0,0.505,0.22
0.8,0.772,0.59259254,0.33,0.5,0.0,0.488,0.275
0.493,0.474,0.59444445,0.12,0.5,0.0,0.48,0.22
0.488,0.532,0.5425926,0.33,0.5,0.166,0.51,0.32
0.64,0.53,0.44444442,0.13,0.5,0.0,0.53,0.232
0.376,0.373,0.24074075,0.15,0.5,0.0,0.53,0.22
0.385,0.406,0.6888889,0.322,0.5,0.0,0.44,0.3
0.55,0.38,0.7962963,0.24100001,0.5,0.0,0.47,0.347
0.416,0.38,0.48148143,0.14,0.5,0.0,0.51,0.44099998
0.487,0.518,0.51851857,0.275,0.5,0.5,0.51,0.22
0.443,0.48,0.6037037,0.52,0.5,0.0,0.396,0.63
0.48,0.44,0.5555556,0.223,0.5,0.0,0.528,0.22
0.45999998,0.501,0.5370371,0.37,0.5,0.0,0.479,0.32
0.527,0.54,0.51851857,0.19,0.5,0.0,0.483,0.303
0.58,0.57,0.61111116,0.241,0.5,0.0,0.54,0.219
0.57,0.592,0.4111111,0.26,0.5,0.0,0.508,0.22
0.5,0.49,0.46296296,0.421,0.5,0.0,0.481,0.435
0.551,0.54,0.51666665,0.15,0.5,0.0,0.52,0.25
0.38,0.387,0.6203704,0.212,0.5,0.0,0.41,0.11
0.6,0.5,0.6481482,0.368,0.5,0.0,0.41,0.326
0.39,0.3,0.69629633,0.271,0.5,0.0,0.449,0.415
0.36,0.424,0.6203704,0.18,0.5,0.0,0.45,0.16
0.41,0.46,0.6666667,0.22600001,0.5,0.0,0.481,0.381
0.52,0.5,0.59259254,0.1,0.5,0.0,0.48,0.22
0.51,0.587,0.54444444,0.87,0.5,0.0,0.52,0.319
0.55,0.485,0.6296297,0.208,0.5,0.0,0.52,0.24
0.39,0.484,0.40925926,0.2,0.5,0.0,0.53,0.26
0.487,0.577,0.5240741,0.15,0.5,0.0,0.53,0.25
0.47,0.59,0.6481482,0.09,0.5,0.0,0.5,0.23900001
0.47,0.56,0.5555556,0.2,0.5,0.0,0.491,0.225
0.532,0.56,0.57407403,0.20300001,0.5,0.0,0.5,0.22
0.41,0.431,0.48518518,0.2,0.5,0.0,0.51,0.325
0.27,0.36,0.72222227,0.275,0.5,0.0,0.37,0.31
0.51,0.61,0.5370371,0.23,0.5,0.0,0.496,0.283
0.505,0.441,0.6666667,0.234,0.5,0.0,0.547,0.25
0.416,0.53,0.40555555,0.211,0.5,0.166,0.51199996,0.66
0.378,0.28,0.5370371,0.4,0.5,0.0,0.5,0.426
0.72,0.51,0.57407403,0.08,0.55,0.0,0.505,0.22
0.74,0.72,0.562963,0.244,0.5,0.0,0.5,0.294
0.55,0.4,0.7592593,0.22,0.5,0.0,0.484,0.28
0.61,0.69200003,0.42962962,0.21000001,0.5,0.0,0.522,0.255
0.516,0.548,0.5388889,0.49,0.5,0.0,0.514,0.27
0.54,0.575,0.587037,0.14,0.5,0.0,0.49,0.33
0.54,0.55,0.24074075,0.31,0.5,0.0,0.529,0.242
0.489,0.45,0.6481482,0.16,0.5,0.0,0.56,0.22
0.53,0.568,0.52962965,0.13,0.5,0.0,0.52,0.286
0.5,0.46,0.5833334,0.191,0.65,0.0,0.6,0.235
0.56,0.59,0.61111116,0.268,0.5,0.0,0.394,0.46
0.37,0.374,0.46296296,0.226,0.5,0.0,0.5,0.52
0.482,0.5,0.61111116,0.16,0.5,0.0,0.49,0.312
0.436,0.47,0.61111116,0.387,0.5,0.0,0.444,0.65
0.42,0.475,0.5370371,0.64,0.5,0.0,0.47,0.22
0.38,0.409,0.57407403,0.75,0.5,0.0,0.5,0.406
0.34600002,0.36,0.6074074,0.41,0.5,0.0,0.443,0.36
0.39,0.39,0.3333333,0.20799999,0.5,0.0,0.5,0.83
0.425,0.38,0.44444442,0.09,0.5,0.0,0.54,0.27
0.56,0.55,0.5222222,0.319,0.5,0.0,0.49699998,0.264
0.45,0.38,0.70370364,0.18,0.5,0.0,0.504,0.45
0.599,0.58,0.46296296,0.13,0.5,0.0,0.53,0.22
0.54,0.51,0.65740746,0.228,0.5,0.0,0.51,0.25
0.46,0.483,0.5277778,0.18,0.5,0.0,0.49,0.275
0.443,0.416,0.6851852,0.495,0.5,0.0,0.3,0.244
